I.,SKUPAJ PRIHODKI (70+71+72+73+74+78),1683044677,0,1630021682,"96,85",-
,TEKOČI PRIHODKI (70+71),1561337445,0,1554337929,"99,55",-
70,DAVČNI PRIHODKI,1449748371,0,1464868302,"101,04",-
700,Davki na dohodek in dobiček,398640847,0,399059536,"100,11",-
7000,Dohodnina,252309197,0,256658888,"101,72",-
7001,Davek od dohodkov pravnih oseb,146331650,0,142400648,"97,31",-
701,Prispevki za socialno varnost,10185149,0,9961829,"97,81",-
7010,Prispevki zaposlenih,5703683,0,5635412,"98,80",-
7011,Prispevki delodajalcev,3768505,0,3706569,"98,36",-
7012,Prispevki samozaposlenih,509257,0,448591,"88,09",-
7013,Ostali prispevki za socialno varnost,203703,0,171258,"84,07",-
702,Davki na plačilno listo in delovno silo,123348060,0,126096886,"102,23",-
7020,Davek na izplačane plače,117920745,0,121219230,"102,80",-
7021,Posebni davek na določene prejemke,5427315,0,4877656,"89,87",-
703,Davki na premoženje,0,0,755431,-,-
7033,Davki na promet nepremičnin in na finančno premoženje,0,0,755431,-,-
704,Domači davki na blago in storitve,906149878,0,918689814,"101,38",-
7040,Davek na dodano vrednost,589035354,0,607702257,"103,17",-
7041,Drugi davki na blago in storitve,10708884,0,10988427,"102,61",-
7042,Trošarine (akcize),237550264,0,230282703,"96,94",-
7044,Davki na posebne storitve,25642128,0,26909572,"104,94",-
7046,Letna povračila za uporabo cest,22434525,0,22025672,"98,18",-
7047,Drugi davki na uporabo blaga in storitev,9054045,0,10189519,"112,54",-
7048,Davki na motorna vozila,11724678,0,10591664,"90,34",-
705,Davki na mednarodno trgovino in transakcije,8700000,0,9360372,"107,59",-
7050,Carine,8700000,0,9295878,"106,85",-
7051,Druge uvozne dajatve,0,0,64494,-,-
706,Drugi davki,2724437,0,944433,"34,67",-
7060,Drugi davki,2724437,0,944433,"34,67",-
71,NEDAVČNI PRIHODKI,111589074,0,89469627,"80,18",-
710,Udeležba na dobičku in dohodki od premoženja,49162677,0,45599235,"92,75",-
7100,Prihodki od udeležbe na dobičku in dividend ter presežkov prihodkov nad odhodki,27909998,0,27359588,"98,03",-
7102,Prihodki od obresti,3067750,0,7666712,"249,91",-
7103,Prihodki od premoženja,18184929,0,10572935,"58,14",-
711,Takse in pristojbine,18413196,0,15782833,"85,71",-
7110,Sodne takse,7708861,0,7799501,"101,18",-
7111,Upravne takse in pristojbine,10704335,0,7983332,"74,58",-
712,Denarne kazni,8226057,0,6942400,"84,40",-
7120,Denarne kazni,8226057,0,6942400,"84,40",-
713,Prihodki od prodaje blaga in storitev,3299942,0,2601571,"78,84",-
7130,Prihodki od prodaje blaga in storitev,3299942,0,2601571,"78,84",-
714,Drugi nedavčni prihodki,32487202,0,18543588,"57,08",-
7141,Drugi nedavčni prihodki,32487202,0,18543588,"57,08",-
72,KAPITALSKI PRIHODKI,3446173,0,2056641,"59,68",-
720,Prihodki od prodaje osnovnih sredstev,3446173,0,1557825,"45,20",-
7200,Prihodki od prodaje zgradb in prostorov,3446173,0,1236879,"35,89",-
7201,Prihodki od prodaje prevoznih sredstev,0,0,304534,-,-
7202,Prihodki od prodaje opreme,0,0,3238,-,-
7203,Prihodki od prodaje drugih osnovnih sredstev,0,0,13174,-,-
722,Prihodki od prodaje zemljišč in neopredmetenih dolgoročnih sredstev,0,0,498816,-,-
7221,Prihodki od prodaje stavbnih zemljišč,0,0,498816,-,-
73,PREJETE DONACIJE,2254256,0,1047944,"46,49",-
730,Prejete donacije iz domačih virov,11017,0,13640,"123,81",-
7300,Prejete donacije in darila od domačih pravnih oseb,11017,0,13640,"123,81",-
731,Prejete donacije iz tujine,2100679,0,857421,"40,82",-
7310,Prejete donacije in darila od tujih nevladnih organizacij in fundacij,2100679,0,816164,"38,85",-
7311,Prejete donacije in darila od tujih vlad in vladnih institucij,0,0,36328,-,-
7312,Prejete donacije in darila od tujih pravnih oseb,0,0,4929,-,-
732,Donacije za odpravo posledic naravnih nesreč,142560,0,176882,"124,08",-
7320,Donacije za odpravo posledic naravnih nesreč,142560,0,176882,"124,08",-
74,TRANSFERNI PRIHODKI,105148,0,111801,"106,33",-
740,Transferni prihodki iz drugih javnofinančnih institucij,105148,0,111801,"106,33",-
7400,Prejeta sredstva iz državnega proračuna,105148,0,107522,"102,26",-
7402,Prejeta sredstva iz skladov socialnega zavarovanja,0,0,4279,-,-
78,PREJETA SREDSTVA IZ EVROPSKE UNIJE,115901656,0,72467368,"62,52",-
780,Predpristopna sredstva Evropske unije,13856404,0,11329628,"81,76",-
7800,Prejeta sredstva PHARE,9770404,0,7570335,"77,48",-
7801,Prejeta sredstva ISPA,3022720,0,2229991,"73,77",-
7802,Prejeta sredstva SAPARD,1063280,0,1529302,"143,83",-
781,Prejeta sredstva iz proračuna EU za izvajanje skupne kmetijske politike,27333961,0,26755867,"97,89",-
7810,Prejeta sredstva iz proračuna EU iz naslova tržnih ukrepov v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund),4953105,0,1926051,"38,89",-
7811,Prejeta sredstva iz proračuna EU iz naslova neposrednih plačil v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund),6473000,0,5925880,"91,55",-
