"I.","SKUPAJ PRIHODKI (70+71+72+73+74)",1160743265
,"TEKOČI PRIHODKI (70+71)",1147738265
70,"DAVČNI PRIHODKI",1046056600
700,"Davki na dohodek in dobiček",252888800
7000,"Dohodnina",189300000
7001,"Davek od dobička pravnih oseb",63588800
701,"Prispevki za socialno varnost",7359600
7010,"Prispevki zaposlenih",4204900
7011,"Prispevki delodajalcev",2710500
7012,"Prispevki samozaposlenih",407600
7013,"Ostali prispevki za socialno varnost",36600
702,"Davki na plačilno listo in delovno silo",82550600
7020,"Davek na izplačane plače",78000000
7021,"Posebni davek na določene prejemke",4550600
703,"Davki na premoženje",2530000
7033,"Davki na promet nepremičnin in na finančno premoženje",2530000
704,"Domači davki na blago in storitve",665097600
7040,"Splošni prometni davki, davki na dodano vrednost",449923950
7041,"Drugi davki na blago in storitve",9001500
7042,"Trošarine (akcize)",160990000
7044,"Davki na posebne storitve",16919650
7046,"Pristojbine za motorna vozila",17295000
7047,"Drugi davki na uporabo blaga in storitev",5972500
7048,"Davek na promet motornih vozil",4995000
705,"Davki na mednarodno trgovino in transakcije",35630000
7050,"Carine",33580000
7051,"Druge uvozne dajatve",2050000
71,"NEDAVČNI PRIHODKI",101681665
710,"Udeležba na dobičku in dohodki od premoženja",50846000
7100,"Udeležba na dobičku javnih podjetij in javnih finančnih institucij",8046000
7101,"Prihodki od udeležbe na dobičku drugih podjetij in finančnih institucij",200000
7102,"Prihodki od obresti",6800000
7103,"Prihodki od premoženja",35800000
711,"Takse in pristojbine",21840000
7110,"Sodne takse",8158000
7111,"Upravne takse",13682000
712,"Denarne kazni",7845500
7120,"Denarne kazni",7845500
713,"Prihodki od prodaje blaga in storitev",6542765
7130,"Prihodki od prodaje blaga in storitev",6542765
714,"Drugi nedavčni prihodki",14607400
7141,"Drugi nedavčni prihodki",14607400
72,"KAPITALSKI PRIHODKI",3000000
720,"Prodaja osnovnih sredstev",2500000
7200,"Prihodki od prodaje zgradb in prostorov",2350000
7201,"Prihodki od prodaje prevoznih sredstev",50000
7202,"Prihodki od prodaje opreme",100000
722,"Prodaja zemljišč in nematerialnega premoženja",500000
7220,"Prihodki od prodaje kmetijskih zemljišč in gozdov",0
7221,"Prihodki od prodaje stavbnih zemljišč",500000
73,"PREJETE DONACIJE",10000000
730,"Prejete donacije iz domačih virov",0
7300,"Prejete donacije iz domačih virov za tekočo porabo",0
731,"Prejete donacije iz tujine",10000000
7310,"Prejete donacije iz tujine za tekočo porabo",9000000
7311,"Prejete donacije iz tujine za investicije",1000000
74,"TRANSFERNI PRIHODKI",5000
740,"Transferni prihodki iz drugih javnofinančnih institucij",5000
7402,"Prejeta sredstva iz skladov socialnega zavarovanja",5000
"II.","SKUPAJ ODHODKI (40+41+42+43)",1210375861
40,"TEKOČI ODHODKI",376940800
400,"Plače in drugi izdatki zaposlenim",136460844
4000,"Plače in dodatki",116132638
4001,"Regres za letni dopust",4069572
4002,"Povračila in nadomestila",10312315
4003,"Sredstva za delovno uspešnost",2875420
4004,"Nadurno delo",1889101
4005,"Plače za delo po pogodbi",21891
4009,"Drugi izdatki zaposlenim",1159907
401,"Prispevki delodajalcev za socialno varnost",21982281
4010,"Prispevek za pokojninsko in invalidsko zavarovanje",13634412
4011,"Prispevek za zdravstveno zavarovanje",8158250
4012,"Prispevek za zaposlovanje",71149
4013,"Prispevek za porodniško varstvo",118470
402,"Izdatki za blago in storitve",137413219
4020,"Pisarniški in splošni material in storitve",19618452
4021,"Posebni material in storitve",32179011
4022,"Energija, voda, komunalne storitve in komunikacije",8884823
