"I.","SKUPAJ PRIHODKI (70+71+72+73+74+78)",7023220986,0,6801959948,"96,85",-0
,"TEKOČI PRIHODKI (70+71)",6515345706,0,6486137243,"99,55",-0
70,"DAVČNI PRIHODKI",6049692752,0,6112787106,"101,04",-0
700,"Davki na dohodek in dobiček",1663498777,0,1665245936,"100,11",-0
7000,"Dohodnina",1052867622,0,1071018561,"101,72",-0
7001,"Davek od dohodkov pravnih oseb",610631155,0,594227374,"97,31",-0
701,"Prispevki za socialno varnost",42501874,0,41569976,"97,81",-0
7010,"Prispevki zaposlenih",23801047,0,23516158,"98,80",-0
7011,"Prispevki delodajalcev",15725693,0,15467238,"98,36",-0
7012,"Prispevki samozaposlenih",2125092,0,1871937,"88,09",-0
7013,"Ostali prispevki za socialno varnost",850038,0,714647,"84,07",-0
702,"Davki na plačilno listo in delovno silo",514722334,0,526192981,"102,23",-0
7020,"Davek na izplačane plače",492074549,0,505838883,"102,80",-0
7021,"Posebni davek na določene prejemke",22647784,0,20354098,"89,87",-0
703,"Davki na premoženje",0,0,3152358,-0,-0
7033,"Davki na promet nepremičnin in na finančno premoženje",0,0,3152358,-0,-0
704,"Domači davki na blago in storitve",3781296436,0,3833624662,"101,38",-0
7040,"Davek na dodano vrednost",2458000976,0,2535896582,"103,17",-0
7041,"Drugi davki na blago in storitve",44687381,0,45853893,"102,61",-0
7042,"Trošarine (akcize)",991279686,0,960952692,"96,94",-0
7044,"Davki na posebne storitve",107002704,0,112291654,"104,94",-0
7046,"Letna povračila za uporabo cest",93617614,0,91911501,"98,18",-0
7047,"Drugi davki na uporabo blaga in storitev",37781860,0,42520109,"112,54",-0
7048,"Davki na motorna vozila",48926214,0,44198231,"90,34",-0
705,"Davki na mednarodno trgovino in transakcije",36304457,0,39060140,"107,59",-0
7050,"Carine",36304457,0,38791012,"106,85",-0
7051,"Druge uvozne dajatve",0,0,269129,-0,-0
706,"Drugi davki",11368874,0,3941049,"34,67",-0
7060,"Drugi davki",11368874,0,3941049,"34,67",-0
71,"NEDAVČNI PRIHODKI",465652954,0,373350138,"80,18",-0
710,"Udeležba na dobičku in dohodki od premoženja",205152216,0,190282236,"92,75",-0
7100,"Prihodki od udeležbe na dobičku in dividend ter presežkov prihodkov nad odhodki",116466358,0,114169538,"98,03",-0
7102,"Prihodki od obresti",12801494,0,31992622,"249,91",-0
7103,"Prihodki od premoženja",75884364,0,44120076,"58,14",-0
711,"Takse in pristojbine",76836905,0,65860595,"85,71",-0
7110,"Sodne takse",32168507,0,32546741,"101,18",-0
7111,"Upravne takse in pristojbine",44668398,0,33313854,"74,58",-0
712,"Denarne kazni",34326728,0,28970122,"84,40",-0
7120,"Denarne kazni",34326728,0,28970122,"84,40",-0
713,"Prihodki od prodaje blaga in storitev",13770414,0,10856163,"78,84",-0
7130,"Prihodki od prodaje blaga in storitev",13770414,0,10856163,"78,84",-0
