"I.","SKUPAJ PRIHODKI (70+71+72+73+74)",5104589981
,"TEKOČI PRIHODKI (70+71)",5022340486
70,"DAVČNI PRIHODKI",4668586304
700,"Davki na dohodek in dobiček",1229769158
7000,"Dohodnina",899455896
7001,"Davek od dobička pravnih oseb",330313262
701,"Prispevki za socialno varnost",33732136
7010,"Prispevki zaposlenih",18399270
7011,"Prispevki delodajalcev",12664004
7012,"Prispevki samozaposlenih",1849900
7013,"Ostali prispevki za socialno varnost",818962
702,"Davki na plačilno listo in delovno silo",410348811
7020,"Davek na izplačane plače",390882056
7021,"Posebni davek na določene prejemke",19466754
703,"Davki na premoženje",15489338
7033,"Davki na promet nepremičnin in na finančno premoženje",15489338
704,"Domači davki na blago in storitve",2860385562
7040,"Splošni prometni davki, davki na dodano vrednost",1889132716
7041,"Drugi davki na blago in storitve",31632374
7042,"Trošarine (akcize)",718621077
7044,"Davki na posebne storitve",74280095
7046,"Pristojbine za motorna vozila",84094575
7047,"Drugi davki na uporabo blaga in storitev",35697734
7048,"Davki na motorna vozila",26926995
705,"Davki na mednarodno trgovino in transakcije",118861296
7050,"Carine",114553785
7051,"Druge uvozne dajatve",4307511
71,"NEDAVČNI PRIHODKI",353754181
710,"Udeležba na dobičku in dohodki od premoženja",100740052
7100,"Udeležba na dobičku javnih podjetij in javnih finančnih institucij",39642798
7101,"Prihodki od udeležbe na dobičku drugih podjetij in finančnih institucij",880487
7102,"Prihodki od obresti",24540336
7103,"Prihodki od premoženja",35676431
711,"Takse in pristojbine",108258893
7110,"Sodne takse",37767985
7111,"Upravne takse in pristojbine",70490907
712,"Denarne kazni",34785866
7120,"Denarne kazni",34785866
713,"Prihodki od prodaje blaga in storitev",31381097
7130,"Prihodki od prodaje blaga in storitev",31381097
714,"Drugi nedavčni prihodki",78588274
7141,"Drugi nedavčni prihodki",78588274
72,"KAPITALSKI PRIHODKI",14198214
720,"Prihodki od prodaje osnovnih sredstev",12111751
7200,"Prihodki od prodaje zgradb in prostorov",10946795
7201,"Prihodki od prodaje prevoznih sredstev",911430
7202,"Prihodki od prodaje opreme",34218
7203,"Prihodki od prodaje drugih osnovnih sredstev",219308
722,"Prihodki od prodaje zemljišč in nematerialnega",2086463
