"I.","SKUPAJ PRIHODKI (70+71+72+73+74)",4261871975,0,4135316375,"97,03",-0
,"TEKOČI PRIHODKI (70+71)",4204321065,0,4104833350,"97,63",-0
70,"DAVČNI PRIHODKI",4003474796,0,3871107716,"96,69",-0
700,"Davki na dohodek in dobiček",903647137,0,920372446,"101,85",-0
7000,"Dohodnina",710857954,0,704236451,"99,07",-0
7001,"Davek od dobička pravnih oseb",192789184,0,216135996,"112,11",-0
701,"Prispevki za socialno varnost",26235186,0,27411501,"104,48",-0
7010,"Prispevki zaposlenih",14289042,0,15661288,"109,60",-0
7011,"Prispevki delodajalcev",11613007,0,10095618,"86,93",-0
7012,"Prispevki samozaposlenih",0,0,1518227,-0,-0
7013,"Ostali prispevki za socialno varnost",333137,0,136371,"40,94",-0
702,"Davki na plačilno listo in delovno silo",253946753,0,284053676,"111,86",-0
7020,"Davek na izplačane plače",236337006,0,266438320,"112,74",-0
7021,"Posebni davek na določene prejemke",17609748,0,17615356,"100,03",-0
703,"Davki na premoženje",20918044,0,4351143,"20,80",-0
7033,"Davki na promet nepremi nin in na finan no premoženje",20918044,0,4351143,"20,80",-0
704,"Domači davki na blago in storitve",2629790519,0,2475974499,"94,15",-0
7040,"Splošni prometni davki, davki na dodano vrednost",1821169254,0,1712523410,"94,03",-0
7041,"Drugi davki na blago in storitve",25037556,0,32389818,"129,36",-0
7042,"Trošarine (akcize)",613420130,0,559721428,"91,25",-0
7044,"Davki na posebne storitve",66257720,0,63897171,"96,44",-0
7046,"Pristojbine za motorna vozila",66349524,0,66931013,"100,88",-0
7047,"Drugi davki na uporabo blaga in storitev",16691704,0,21183350,"126,91",-0
7048,"Davek na promet motornih vozil",20864630,0,19328309,"92,64",-0
705,"Davki na mednarodno trgovino in transakcije",168937156,0,158944454,"94,08",-0
7050,"Carine",158374645,0,150369596,"94,95",-0
7051,"Druge uvozne dajatve",10562510,0,8574858,"81,18",-0
706,"Drugi davki",0,0,-4,-0,-0
7060,"Drugi davki",0,0,-4,-0,-0
71,"NEDAVČNI PRIHODKI",200846269,0,233725634,"116,37",-0
710,"Udeležba na dobičku in dohodki od premoženja",52829244,0,58466099,"110,67",-0
7100,"Udeležba na dobičku javnih podjetij in javnih finančnih institucij",10432315,0,451853,"4,33",-0
7101,"Prihodki od udeležbe na dobičku drugih podjetij in finančnih institucij",0,0,16077533,-0,-0
7102,"Prihodki od obresti",15523285,0,25961697,"167,24",-0
7103,"Prihodki od premoženja",26873644,0,15975017,"59,44",-0
711,"Takse in pristojbine",66206810,0,78989714,"119,31",-0
7110,"Sodne takse",32868887,0,30748352,"93,55",-0
7111,"Upravne takse",33337924,0,48241362,"144,70",-0
712,"Denarne kazni",28417626,0,30369855,"106,87",-0
7120,"Denarne kazni",28417626,0,30369855,"106,87",-0
713,"Prihodki od prodaje blaga in storitev",18068770,0,23058934,"127,62",-0
7130,"Prihodki od prodaje blaga in storitev",18068770,0,23058934,"127,62",-0
714,"Drugi nedavčni prihodki",35323819,0,42841032,"121,28",-0
7141,"Drugi nedavčni prihodki",35323819,0,42841032,"121,28",-0
72,"KAPITALSKI PRIHODKI",18325405,0,3583521,"19,55",-0
720,"Prodaja osnovnih sredstev",12437823,0,3510833,"28,23",-0
7200,"Prihodki od prodaje zgradb in prostorov",11776060,0,3007219,"25,54",-0
7201,"Prihodki od prodaje prevoznih sredstev",636309,0,198035,"31,12",-0
7202,"Prihodki od prodaje opreme",15023,0,305575,-0,-0
7203,"Prihodki od prodaje drugih osnovnih sredstev",10432,0,0,"0,00",-0
722,"Prodaja zemljišč in nematerialnega premoženja",5887581,0,72688,"1,23",-0
7220,"Prihodki od prodaje kmetijskih zemljišč in gozdov",0,0,29991,-0,-0
7221,"Prihodki od prodaje stavbnih zemljišč",5850442,0,42697,"0,73",-0
7222,"Prihodki od prodaje nematerialnega premoženja",37139,0,0,"0,00",-0
73,"PREJETE DONACIJE",39225505,0,26899503,"68,58",-0
730,"Prejete donacije iz domačih virov",0,0,30070,-0,-0
7300,"Prejete donacije iz domačih virov za tekočo porabo",0,0,30070,-0,-0
731,"Prejete donacije iz tujine",39225505,0,26869433,"68,50",-0
7310,"Prejete donacije iz tujine za tekočo porabo",24962444,0,22873736,"91,63",-0
7311,"Prejete donacije iz tujine za investicije",14263061,0,3995698,"28,01",-0
"II.","SKUPAJ ODHODKI (40+41+42+43)",4422083688,1060194968,4293709836,"97,10","97,05"
40,"TEKOČI ODHODKI",1317920431,324486747,1311595047,"99,52","96,86"
400,"Plače in drugi izdatki zaposlenim",469333709,115513929,479127399,"102,09","99,40"
4000,"Plače in dodatki",392426557,97855185,406297930,"103,53","99,50"
4001,"Regres za letni dopust",14940189,3756434,15652374,"104,77","99,85"
4002,"Povračila in nadomestila",38877604,8977038,37124708,"95,49","99,10"
4003,"Sredstva za delovno uspešnost",10161388,2492890,10318795,"101,55","99,19"
4004,"Nadurno delo",8051557,1682481,6894108,"85,62","98,19"
4005,"Plače za delo po pogodbi",300346,29452,53376,"17,77","43,43"
4009,"Drugi izdatki zaposlenim",4576068,720448,2786104,"60,88","92,67"
401,"Prispevki delodajalcev za socialno varnost",75448277,18730460,77723694,"103,02","99,44"
4010,"Prispevek za pokojninsko in invalidsko zavarovanje",47045894,11669739,48401765,"102,88","99,39"
4011,"Prispevek za zdravstveno zavarovanje",27758534,6899500,28656781,"103,24","99,53"
4012,"Prispevek za zaposlovanje",241324,60513,249370,"103,33","98,75"
4013,"Prispevek za porodniško varstvo",402525,100708,415778,"103,29","98,94"
402,"Izdatki za blago in storitve",478336726,117865076,455655546,"95,26","92,64"
4020,"Pisarniški in splošni material in storitve",69928355,19305775,72394308,"103,53","89,86"
4021,"Posebni material in storitve",78069162,17280279,68231877,"87,40","94,62"
4022,"Energija, voda, komunalne storitve in komunikacije",31941258,8541054,34021495,"106,51","95,46"
4023,"Prevozni stroški in storitve",20586396,5126700,19952262,"96,92","93,26"
4024,"Izdatki za službena potovanja",15490290,3385279,12627207,"81,52","89,39"
4025,"Tekoče vzdrževanje",98852233,24507881,97307783,"98,44","95,15"
4026,"Najemnine in zakupnine (leasing)",37368774,10039612,39000551,"104,37","93,09"
4027,"Kazni in odškodnine",13415732,3167362,10633905,"79,26","80,46"
4029,"Drugi operativni odhodki",112684527,26511134,101486158,"90,06","91,74"
403,"Plačila domačih obresti",144694771,34464654,142899737,"98,76","99,36"
4030,"Plačila obresti od kreditov - Banki Slovenije",0,0,0,-0,-0
4031,"Plačila obresti od kreditov - poslovnim bankam",22605704,5175579,21435908,"94,83","99,25"
4032,"Plačila obresti od kreditov - drugim finančnim institucijam",0,0,0,-0,-0
4033,"Plačila obresti od kreditov - drugim domačim kreditodajalcem",8388,2986,11542,"137,61","92,64"
4034,"Plačila obresti od vrednostnih papirjev",122080679,29286090,121452287,"99,49","99,38"
404,"Plačila obresti v tujino",108736559,26065031,108570276,"99,85","99,82"
4040,"Plačila obresti - mednarodnim finančnim institucijam",21522150,4417254,18424675,"85,61","99,96"
4041,"Plačila obresti - tujim vladam",3333592,217603,757766,"22,73","83,45"
4042,"Plačila obresti - tujim poslovnim bankam in finančnim institucijam",14982386,3852633,16040152,"107,06","99,77"
4043,"Plačila obresti - drugim tujim kreditodajalcem",68898431,0,0,"0,00",-0
4044,"Plačila obresti od vred.papirjev izdanih na tujih trgih",0,17577541,73347688,-0,"100,00"
409,"Rezerve",41370389,11847597,47618394,"115,10","96,32"
4090,"Tekoča proračunska rezerva",12159907,436326,0,"0,00","0,00"
4091,"Rezerva za naravne nesreče",29210482,11411272,47618394,"163,02","100,00"
41,"TEKOČI TRANSFERI",2576696991,622803612,2559787694,"99,34","98,49"
410,"Subvencije",260554031,57702555,220222805,"84,52","91,46"
4100,"Subvencije javnim podjetjem",65103059,15341639,63194337,"97,07","98,71"
4101,"Subvencije finančnim institucijam",0,0,0,-0,-0
4102,"Subvencije privatnim podjetjem in zasebnikom",195450972,42360916,157028468,"80,34","88,83"
411,"Transferi posameznikom in gospodinjstvom",635632374,152548990,628518415,"98,88","98,73"
4110,"Transferi nezaposlenim",110440640,24984444,101511630,"91,92","97,37"
4111,"Družinski prejemki in starševska nadomestila",288690077,73821690,306861175,"106,29","99,61"
4112,"Transferi za zagotavljanje socialne varnosti",61392422,14994852,62159122,"101,25","99,34"
4113,"Transferi vojnim invalidom, veteranom in žrtvam vojnega nasilja",74478923,15877723,64950789,"87,21","98,03"
4115,"Nadomestila plač",83851,0,0,"0,00",-0
4117,"Štipendije",69261672,16299914,67382866,"97,29","99,07"
4119,"Drugi transferi posameznikom",31284790,6570368,25652833,"82,00","93,56"
412,"Transferi neprofitnim organizacijam in ustanovam",29535937,6498860,25881960,"87,63","95,44"
4120,"Tekoči transferi neprofitnim organizacijam in ustanovam",29535937,6498860,25881960,"87,63","95,44"
413,"Drugi tekoči domači transferi",1640129140,403699693,1675484256,"102,16","99,46"
4130,"Tekoči transferi drugim ravnem države",133188921,32907031,136663629,"102,61","99,52"
4131,"Tekoči transferi v sklade socialnega zavarovanja",642113487,153876076,642113487,"100,00","100,00"
4132,"Tekoči transferi v druge javne sklade in agencije",11848231,2027646,4802900,"40,54","56,76"
4133,"Tekoči transferi v javne zavode in druge izvajalce javnih služb",852978501,214888940,891904240,"104,56","99,46"
414,"Tekoči transferi v tujino",10845510,2353514,9680258,"89,26","98,57"
4140,"Tekoči transferi mednarodnim institucijam",475175,189465,777283,"163,58","98,31"
4141,"Tekoči transferi tujim vladam in vladnim institucijam",2441162,271151,1119367,"45,85","98,93"
4142,"Tekoči transferi neprofitnim organizacijam v tujini",1755880,330158,1343290,"76,50","97,50"
4143,"Drugi tekoči transferi v tujino",6173293,1562740,6440319,"104,33","98,76"
42,"INVESTICIJSKI ODHODKI",306391996,60122793,212347805,"69,31","84,64"
420,"Nakup in gradnja osnovnih sredstev",306391996,60122793,212347805,"69,31","84,64"
4200,"Nakup zgradb in prostorov",22972596,2413711,7935023,"34,54","78,78"
4201,"Nakup prevoznih sredstev",7199879,1514679,5672888,"78,79","89,75"
4202,"Nakup opreme",66967764,13081841,46346566,"69,21","84,90"
4203,"Nakup drugih osnovnih sredstev",2227554,293592,1077967,"48,39","87,99"
4204,"Novogradnje, rekonstrukcije in adaptacije",128549220,27247278,95943215,"74,64","84,38"
4205,"Investicijsko vzdrževanje in obnove",46349458,9195673,31300634,"67,53","81,57"
4206,"Nakup zemljišč in naravnih bogastev",5263182,966195,3722530,"70,73","92,33"
4207,"Nakup nematerialnega premoženja",294041,263132,1012172,"344,23","92,18"
4208,"Študije o izvedljivosti projektov, projektna dokumentacija, nadzor in investicijski inženiring",26476486,5131296,19272571,"72,79","90,01"
4209,"Nakup blagovnih rezerv in intervencijskih zalog",91817,15397,64238,"69,96","99,98"
43,"INVESTICIJSKI TRANSFERI",221074270,52781816,209979290,"94,98","95,33"
430,"Investicijski transferi",221074270,52781816,209979290,"94,98","95,33"
4300,"Investicijski transferi drugim ravnem države",40257499,10788099,41222367,"102,40","91,57"
4301,"Kapitalski transferi javnim skladom in agencijam",922100,298607,1116955,"121,13","89,64"
4302,"Investicijski transferi neprofitnim organizacijam",5111217,1157979,4494992,"87,94","93,02"
