4031,"Plačila obresti od kreditov - poslovnim bankam",16744000,16744000,16744000,"100,00","100,00"
4032,"Plačila obresti od kreditov - drugim finančnim institucijam",31858,31858,27152,"85,23","85,23"
4033,"Plačila obresti od kreditov - drugim domačim kreditodajalcem",705782,705782,705781,"100,00","100,00"
4034,"Plačila obresti od vrednostnih papirjev izdanih na domačem trgu",646245084,646245084,639218482,"98,91","98,91"
404,"Plačila tujih obresti",425896732,425896732,425896391,"100,00","100,00"
4040,"Plačila obresti od kreditov - mednarodnim finančnim institucijam",9660782,9660782,9660778,"100,00","100,00"
4044,"Plačila obresti od vrednostnih papirjev, izdanih na tujih trgih",416235950,416235950,416235613,"100,00","100,00"
409,"Rezerve",66846856,70748701,68443193,"102,39","96,74"
4090,"Splošna proračunska rezervacija",2800000,2305508,0,"0,00","0,00"
4091,"Proračunska rezerva",18896559,18896559,18896559,"100,00","100,00"
4093,"Sredstva za posebne namene",45150297,49546634,49546634,"109,74","100,00"
41,"TEKOČI TRANSFERI",5237580698,5263784130,5214723664,"99,56","99,07"
410,"Subvencije",413127857,429053150,423071448,"102,41","98,61"
4100,"Subvencije javnim podjetjem",66611690,66589690,66514147,"99,85","99,89"
4102,"Subvencije privatnim podjetjem in zasebnikom",346516168,362463460,356557300,"102,90","98,37"
411,"Transferi posameznikom in gospodinjstvom",1198317841,1204697217,1197768358,"99,95","99,42"
4110,"Transferi nezaposlenim",212352003,209776595,209170139,"98,50","99,71"
4111,"Družinski prejemki in starševska nadomestila",497730448,499699949,499571533,"100,37","99,97"
4112,"Transferi za zagotavljanje socialne varnosti",217267483,222012483,221595474,"101,99","99,81"
4113,"Transferi vojnim invalidom, veteranom in žrtvam vojnega nasilja",59989096,59609484,59524979,"99,23","99,86"
4116,"Boleznine",24000,15900,15900,"66,25","100,00"
4117,"Štipendije",45497748,45988741,45533433,"100,08","99,01"
4119,"Drugi transferi posameznikom",165457064,167594065,162356901,"98,13","96,88"
412,"Transferi nepridobitnim organizacijam in ustanovam",105288721,105545464,102121641,"96,99","96,76"
4120,"Tekoči transferi nepridobitnim organizacijam in ustanovam",105288721,105545464,102121641,"96,99","96,76"
413,"Drugi tekoči domači transferi",3486076214,3488880129,3456243789,"99,14","99,06"
4130,"Tekoči transferi občinam",14802071,15566995,15417806,"104,16","99,04"
4131,"Tekoči transferi v sklade socialnega zavarovanja",1672171579,1674606129,1649348217,"98,64","98,49"
4132,"Tekoči transferi v javne sklade",13677094,9427392,7734987,"56,55","82,05"
4133,"Tekoči transferi v javne zavode",1656318972,1658826867,1654528069,"99,89","99,74"
4134,"Tekoči transferi v državni proračun",767480,717304,716568,"93,37","99,90"
4135,"Tekoča plačila drugim izvajalcem javnih služb, ki niso posredni proračunski uporabniki",98809083,100545711,100151478,"101,36","99,61"
4136,"Tekoči transferi v javne agencije",29529936,29189731,28346664,"95,99","97,11"
414,"Tekoči transferi v tujino",34770064,35608170,35518429,"102,15","99,75"
4140,"Tekoči transferi mednarodnim institucijam",17158096,17999075,17973654,"104,75","99,86"
4141,"Tekoči transferi tujim vladam in vladnim institucijam",9050606,9050606,9011575,"99,57","99,57"
4142,"Tekoči transferi neprofitnim organizacijam v tujini",1463479,1408049,1389293,"94,93","98,67"
4143,"Drugi tekoči transferi v tujino",7097882,7150440,7143906,"100,65","99,91"
42,"INVESTICIJSKI ODHODKI",565003422,585234830,531083728,"94,00","90,75"
420,"Nakup in gradnja osnovnih sredstev",565003422,585234830,531083728,"94,00","90,75"
4200,"Nakup zgradb in prostorov",6335812,7962369,5521061,"87,14","69,34"
4201,"Nakup prevoznih sredstev",9202915,9962413,8637783,"93,86","86,70"
4202,"Nakup opreme",34352919,34715084,32511589,"94,64","93,65"
4203,"Nakup drugih osnovnih sredstev",29630,46287,20085,"67,78","43,39"
4204,"Novogradnje, rekonstrukcije in adaptacije",373350141,390194276,357353581,"95,72","91,58"
4205,"Investicijsko vzdrževanje in obnove",59238263,52955351,48394946,"81,70","91,39"
4206,"Nakup zemljišč in naravnih bogastev",23931916,27358971,25501509,"106,56","93,21"
4207,"Nakup nematerialnega premoženja",24426727,24213607,23517124,"96,28","97,12"
4208,"Študije o izvedljivosti projektov, projektna dokumentacija, nadzor in investicijski inženiring",34135097,37826472,29626050,"86,79","78,32"
43,"INVESTICIJSKI TRANSFERI",697537297,688483093,633244536,"90,78","91,98"
431,"Investicijski transferi pravnim in fizičnim osebam, ki niso proračunski uporabniki",152065197,144543892,138837223,"91,30","96,05"
4310,"Investicijski transferi nepridobitnim organizacijam in ustanovam",7941386,7239133,7198418,"90,64","99,44"
4311,"Investicijski transferi javnim podjetjem in družbam, ki so v lasti države ali občin",11300996,11298996,10738652,"95,02","95,04"
4313,"Investicijski transferi privatnim podjetjem",89281738,85045793,81646286,"91,45","96,00"
4314,"Investicijski transferi posameznikom in zasebnikom",42706963,40305462,38601977,"90,39","95,77"
4315,"Investicijski transferi drugim izvajalcem javnih služb, ki niso posredni proračunski uporabniki",828440,648834,646215,"78,00","99,60"
4316,"Investicijski transferi v tujino",5675,5675,5675,"100,00","100,00"
432,"Investicijski transferi proračunskim uporabnikom",545472099,543939201,494407313,"90,64","90,89"
4320,"Investicijski transferi občinam",458441684,455805621,410103365,"89,46","89,97"
4321,"Investicijski transferi javnim skladom in agencijam",348351,372129,352973,"101,33","94,85"
4323,"Investicijski transferi javnim zavodom",86682064,87761451,83950975,"96,85","95,66"
45,"PLAČILA SREDSTEV V PRORAČUN EVROPSKE UNIJE",397751789,402907243,402907242,"101,30","100,00"
450,"Plačila sredstev v proračun Evropske unije",397751789,402907243,402907242,"101,30","100,00"
4500,"Plačila tradicionalnih lastnih sredstev v proračun Evropske unije",58516304,58444221,58444221,"99,88","100,00"
4501,"Plačila sredstev v proračun EU iz naslova davka na dodano vrednost",52445550,52445550,52445550,"100,00","100,00"
4502,"Plačila sredstev v proračun EU iz naslova bruto nacionalnega dohodka",263701424,268928960,268928960,"101,98","100,00"
4503,"Plačila sredstev v proračun EU iz naslova popravka v korist Združenega Kraljestva",23088511,23088511,23088511,"100,00","100,00"
,"III. PRORAČUNSKI PRESEŽEK (PRORAČUNSKI PRIMANKLJAJ) (I.-II.) Skupaj prihodki minus skupaj odhodki",-1215089970,-9887825615,-1195455050,"98,38","12,09"
,"III/1. PRIMARNI PRESEŽEK (PRIMANKLJAJ) (I.-7102)-(II.-403-404) Skupaj prihodki brez prihodkov od obresti minus skupaj odhodki brez plačil obresti",-160824313,-8798202159,-153741072,"95,60","1,75"
,"IV. PREJETA VRAČILA DANIH POSOJIL IN PRODAJA KAPITALSKIH DELEŽEV (750+751+752)",139067105,0,150236590,"108,03","---"
75,"PREJETA VRAČILA DANIH POSOJIL IN PRODAJA KAPITALSKIH DELEŽEV",139067105,0,150236590,"108,03","---"
750,"Prejeta vračila danih posojil",17870896,0,29039281,"162,49","---"
7500,"Prejeta vračila danih posojil od posameznikov in zasebnikov",1437,0,1630,"113,44","---"
7504,"Prejeta vračila danih posojil od privatnih podjetij",959310,0,1800553,"187,69","---"
7507,"Prejeta vračila danih posojil državnemu proračunu",8552,0,13126,"153,49","---"
7509,"Prejeta vračila plačanih poroštev",16901597,0,27223972,"161,07","---"
751,"Prodaja kapitalskih deležev",119101028,0,119102128,"100,00","---"
7510,"Sredstva, pridobljena s prodajo kapitalskih deležev v javnih podjetjih in družbah, ki so v lasti države ali občin",262130,0,262130,"100,00","---"
7511,"Sredstva, pridobljena s prodajo kapitalskih deležev v finančnih institucijah",524,0,524,"99,98","---"
7512,"Sredstva, pridobljena s prodajo kapitalskih deležev v privatnih podjetjih",118838374,0,118839474,"100,00","---"
752,"Kupnine iz naslova privatizacije",2095181,0,2095181,"100,00","---"
7520,"Sredstva kupnin iz naslova privatizacije",2095181,0,2095181,"100,00","---"
,"V. DANA POSOJILA IN POVEČANJE KAPITALSKIH DELEŽEV (440+441+442)",1381141937,1387897871,1001935474,"72,54","72,19"
44,"DANA POSOJILA IN POVEČANJE KAPITALSKIH DELEŽEV",1381141937,1387897871,1001935474,"72,54","72,19"
440,"Dana posojila",547961081,549998607,491117702,"89,63","89,29"
4401,"Dana posojila javnim skladom",17689291,17689291,17689291,"100,00","100,00"
4403,"Dana posojila finančnim institucijam",62501295,62501295,35000000,"56,00","56,00"
4404,"Dana posojila privatnim podjetjem",8242019,10279544,6247729,"75,80","60,78"
4409,"Plačila zapadlih poroštev",459528476,459528476,432180682,"94,05","94,05"
441,"Povečanje kapitalskih deležev in finančnih naložb",826668931,826668931,508256571,"61,48","61,48"
4410,"Povečanje kapitalskih deležev v javnih podjetjih in družbam, ki so v lasti države ali občin",200000000,200046355,246355,"0,12","0,12"
4411,"Povečanje kapitalskih deležev v finančnih institucijah",551658715,551612360,433000000,"78,49","78,50"
4414,"Povečanje kapitalskih deležev v tujino",75010216,75010216,75010216,"100,00","100,00"
442,"Poraba sredstev kupnin iz naslova privatizacije",4170948,8889356,2561201,"61,41","28,81"
4420,"Dana posojila iz sredstev kupnin",1880831,2108221,1056580,"56,18","50,12"
4421,"Sredstva kupnin, razporejena v javne sklade in agencije",2290117,6781135,1504621,"65,70","22,19"
443,"Povečanje namenskega premoženja v javnih skladih in drugih pravnih osebah javnega prava, ki imajo premoženje v svoji lasti",2340977,2340977,0,"0,00","0,00"
4430,"Povečanje namenskega premoženja v javnih skladih",2340977,2340977,0,"0,00","0,00"
,"VI. PREJETA MINUS DANA POSOJILA IN SPREMEMBE KAPITALSKIH DELEŽEV (IV.-V.)",-1242074832,-1387897871,-851698884,"68,57","61,37"
,"VII. ZADOLŽEVANJE (500+501)",5948736619,0,7495214361,"126,00","---"
50,"ZADOLŽEVANJE",5948736619,0,7495214361,"126,00","---"
,"VIII. ODPLAČILA DOLGA (550+551)",3491571816,3525061268,3489942217,"99,95","99,00"
55,"ODPLAČILA DOLGA",3491571816,3525061268,3489942217,"99,95","99,00"
550,"Odplačila domačega dolga",3485715471,3519204923,3484102561,"99,95","99,00"
5503,"Odplačila kreditov drugim domačim kreditodajalcem",68354277,68354277,68354277,"100,00","100,00"
5504,"Odplačila glavnice vrednostnih papirjev, izdanih na domačem trgu",3417361195,3450850647,3415748285,"99,95","98,98"
551,"Odplačila dolga v tujino",5856345,5856345,5839655,"99,72","99,72"
5510,"Odplačila dolga mednarodnim finančnim institucijam",5856345,5856345,5839655,"99,72","99,72"
,"IX. SPREMEMBA STANJA SREDSTEV NA RAČUNU (I.+IV.+VII.-II.-V.- VIII.)",0,-14800784754,1958118210,"---","-13,23"
,"X. NETO ZADOLŽEVANJE (VII.-VIII.)",2457164803,-3525061268,4005272144,"163,00","-113,62"
,"XI. NETO FINANCIRANJE (VI.+X.-IX.)",1215089970,9887825615,1195455050,"98,38","12,09"
