"I.","SKUPAJ PRIHODKI (70+71+72+73+74)",5870074082
,"TEKOČI PRIHODKI (70+71)",5795428960
70,"DAVČNI PRIHODKI",5417874942
700,"Davki na dohodek in dobiček",1324221153
7000,"Dohodnina",939456414
7001,"Davek od dobička pravnih oseb",384764739
701,"Prispevki za socialno varnost",36990757
7010,"Prispevki zaposlenih",20176690
7011,"Prispevki delodajalcev",13887385
7012,"Prispevki samozaposlenih",2028605
7013,"Ostali prispevki za socialno varnost",898076
702,"Davki na plačilno listo in delovno silo",466247651
7020,"Davek na izplačane plače",445788090
7021,"Posebni davek na določene prejemke",20459560
703,"Davki na premoženje",17011864
7033,"Davki na promet nepremičnin in na finančno premoženje",17011864
704,"Domači davki na blago in storitve",3450855617
7040,"Splošni prometni davki, davki na dodano vrednost",2321900401
7041,"Drugi davki na blago in storitve",33525572
7042,"Trošarine (akcize)",854446457
7044,"Davki na posebne storitve",83256693
7046,"Pristojbine za motorna vozila",90559786
7047,"Drugi davki na uporabo blaga in storitev",38158934
7048,"Davki na motorna vozila",29007778
705,"Davki na mednarodno trgovino in transakcije",122547897
7050,"Carine",118106781
7051,"Druge uvozne dajatve",4441112
71,"NEDAVČNI PRIHODKI",377554019
710,"Udeležba na dobičku in dohodki od premoženja",131414388
7100,"Udeležba na dobičku javnih podjetij in javnih finančnih institucij",22158237
7101,"Prihodki od udeležbe na dobičku drugih podjetij in finančnih institucij",917418
7102,"Prihodki od obresti",25791892
7103,"Prihodki od premoženja",82546841
711,"Takse in pristojbine",110098060
7110,"Sodne takse",40686505
7111,"Upravne takse in pristojbine",69411555
712,"Denarne kazni",37473944
7120,"Denarne kazni",37473944
713,"Prihodki od prodaje blaga in storitev",33970981
7130,"Prihodki od prodaje blaga in storitev",33970981
714,"Drugi nedavčni prihodki",64596649
7141,"Drugi nedavčni prihodki",64596649
72,"KAPITALSKI PRIHODKI",14922325
720,"Prihodki od prodaje osnovnih sredstev",12729453
7200,"Prihodki od prodaje zgradb in prostorov",11545176
7201,"Prihodki od prodaje prevoznih sredstev",918044
7202,"Prihodki od prodaje opreme",35887
7203,"Prihodki od prodaje drugih osnovnih sredstev",230346
722,"Prihodki od prodaje zemljišč in nematerialnega",2192873
7221,"Prihodki od prodaje stavbnih zemljišč",2192873
73,"PREJETE DONACIJE",59253393
730,"Prejete donacije iz domačih virov",41729
7300,"Prejete donacije iz domačih virov za tekočo porabo",41729
731,"Prejete donacije iz tujine",59211663
7310,"Prejete donacije iz tujine za tekočo porabo",8488858
7311,"Prejete donacije iz tujine za investicije",50722805
74,"TRANSFERNI PRIHODKI",469404
740,"Transferni prihodki iz drugih javnofinančnih institucij",469404
7400,"Prejeta sredstva iz državnega proračuna",445777
7402,"Prejeta sredstva iz skladov socialnega zavarovanja",23627
"II.","SKUPAJ ODHODKI (40+41+42+43)",6070365361
40,"TEKOČI ODHODKI",1835315703
400,"Plače in drugi izdatki zaposlenim",702921052
4000,"Plače in dodatki",599581894
4001,"Regres za letni dopust",20659356
4002,"Povračila in nadomestila",55046883
4003,"Sredstva za delovno uspešnost",14314826
4004,"Sredstva za nadurno delo",8239351
4005,"Plače za delo nerezidentov po pogodbi",96708
