"I.","SKUPAJ PRIHODKI (70+71+72+73+74+78)",8986762000
,"TEKOČI PRIHODKI (70+71)",8079218034
70,"DAVČNI PRIHODKI",7669825396
700,"Davki na dohodek in dobiček",2508766886
7000,"Dohodnina",1337105978
7001,"Davek od dohodkov pravnih oseb",1171660908
701,"Prispevki za socialno varnost",55866954
7010,"Prispevki zaposlenih",31293997
7011,"Prispevki delodajalcev",20691346
7012,"Prispevki samozaposlenih",2919642
7013,"Ostali prispevki za socialno varnost",961969
702,"Davki na plačilno listo in delovno silo",29305165
7021,"Posebni davek na določene prejemke",29305165
704,"Domači davki na blago in storitve",4930510749
7040,"Davek na dodano vrednost",3365243739
7041,"Drugi davki na blago in storitve",25614502
7042,"Trošarine (akcize)",1152451120
7044,"Davki na posebne storitve",154554254
7046,"Letna povračila za uporabo cest",110147816
7047,"Drugi davki na uporabo blaga in storitev",51099896
7048,"Davki na motorna vozila",71399422
705,"Davki na mednarodno trgovino in transakcije",143783269
7050,"Carine",143096513
7051,"Druge uvozne dajatve",686756
706,"Drugi davki",1592373
7060,"Drugi davki",1592373
71,"NEDAVČNI PRIHODKI",409392638
710,"Udeležba na dobičku in dohodki od premoženja",187218723
7100,"Prihodki od udeležbe na dobičku in dividend ter presežkov prihodkov nad odhodki",115675080
7102,"Prihodki od obresti",12336000
7103,"Prihodki od premoženja",59207643
711,"Takse in pristojbine",83915964
7110,"Sodne takse",42099637
7111,"Upravne takse in pristojbine",41816327
712,"Globe in druge denarne kazni",46469549
7120,"Globe in druge denarne kazni",46469549
713,"Prihodki od prodaje blaga in storitev",10666093
7130,"Prihodki od prodaje blaga in storitev",10666093
714,"Drugi nedavčni prihodki",81122309
7141,"Drugi nedavčni prihodki",81122309
72,"KAPITALSKI PRIHODKI",15406889
720,"Prihodki od prodaje osnovnih sredstev",15406889
7200,"Prihodki od prodaje zgradb in prostorov",15057989
7201,"Prihodki od prodaje prevoznih sredstev",288000
7202,"Prihodki od prodaje opreme",54000
7203,"Prihodki od prodaje drugih osnovnih sredstev",6900
73,"PREJETE DONACIJE",4900657
730,"Prejete donacije iz domačih virov",86464
7300,"Prejete donacije in darila od domačih pravnih oseb",86464
731,"Prejete donacije iz tujine",4814193
7310,"Prejete donacije in darila od tujih nevladnih organizacij in fundacij",4814193
74,"TRANSFERNI PRIHODKI",568700
740,"Transferni prihodki iz drugih javnofinančnih institucij",568700
7400,"Prejeta sredstva iz državnega proračuna",552075
7402,"Prejeta sredstva iz skladov socialnega zavarovanja",16625
78,"PREJETA SREDSTVA IZ EVROPSKE UNIJE",886667720
780,"Predpristopna sredstva Evropske unije",5095000
7800,"Prejeta sredstva PHARE",735000
7801,"Prejeta sredstva ISPA",4360000
781,"Prejeta sredstva iz proračuna EU za izvajanje skupne kmetijske politike",247281626
7810,"Prejeta sredstva iz proračuna EU iz naslova tržnih ukrepov v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega jamstvenega sklada (EKJS)",38987401
7811,"Prejeta sredstva iz proračuna EU iz naslova neposrednih plačil v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega jamstvenega sklada (EKJS)",71950000
7812,"Prejeta sredstva iz proračuna EU iz naslova programa razvoja podeželja iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega sklada za razvoj podeželja (EKSRP)",136344225
782,"Prejeta sredstva iz proračuna EU za strukturno politiko",443195303
7821,"Prejeta sredstva iz proračuna EU iz Evropskega sklada za regionalni razvoj (ERDF)",268712070
7822,"Prejeta sredstva iz Evropskega socialnega sklada (ESF)",174483233
