"I.","SKUPAJ PRIHODKI (70+71+72+73+74+78)",7764731686
,"TEKOČI PRIHODKI (70+71)",7169572406
70,"DAVČNI PRIHODKI",6782716203
700,"Davki na dohodek in dobiček",1919417700
7000,"Dohodnina",891626369
7001,"Davek od dohodkov pravnih oseb",1027791331
701,"Prispevki za socialno varnost",46834525
7010,"Prispevki zaposlenih",26172976
7011,"Prispevki delodajalcev",17273166
7012,"Prispevki samozaposlenih",2600235
7013,"Ostali prispevki za socialno varnost",788149
702,"Davki na plačilno listo in delovno silo",396941903
7020,"Davek na izplačane plače",372327082
7021,"Posebni davek na določene prejemke",24614821
704,"Domači davki na blago in storitve",4337330996
7040,"Davek na dodano vrednost",2834501541
7041,"Drugi davki na blago in storitve",31840623
7042,"Trošarine (akcize)",1120021807
7044,"Davki na posebne storitve",124738495
7046,"Letna povračila za uporabo cest",95659155
7047,"Drugi davki na uporabo blaga in storitev",81805245
7048,"Davki na motorna vozila",48764130
705,"Davki na mednarodno trgovino in transakcije",50268194
7050,"Carine",49901707
7051,"Druge uvozne dajatve",366487
706,"Drugi davki",31922884
7060,"Drugi davki",31922884
71,"NEDAVČNI PRIHODKI",386856203
710,"Udeležba na dobičku in dohodki od premoženja",178604828
7100,"Prihodki od udeležbe na dobičku in dividend ter presežkov prihodkov nad odhodki",103071274
7102,"Prihodki od obresti",14605241
7103,"Prihodki od premoženja",60928313
711,"Takse in pristojbine",87133189
7110,"Sodne takse",44067330
7111,"Upravne takse in pristojbine",43065859
712,"Globe in druge denarne kazni",38122634
7120,"Globe in druge denarne kazni",38122634
713,"Prihodki od prodaje blaga in storitev",11840699
7130,"Prihodki od prodaje blaga in storitev",11840699
714,"Drugi nedavčni prihodki",71154853
7141,"Drugi nedavčni prihodki",71154853
72,"KAPITALSKI PRIHODKI",10432315
720,"Prihodki od prodaje osnovnih sredstev",10432315
7200,"Prihodki od prodaje zgradb in prostorov",10432315
73,"PREJETE DONACIJE",2094880
730,"Prejete donacije iz domačih virov",59786
7300,"Prejete donacije in darila od domačih pravnih oseb",59786
731,"Prejete donacije iz tujine",2035094
7310,"Prejete donacije in darila od tujih nevladnih organizacij in fundacij",2035094
74,"TRANSFERNI PRIHODKI",511246
740,"Transferni prihodki iz drugih javnofinančnih institucij",511246
7400,"Prejeta sredstva iz državnega proračuna",496611
7402,"Prejeta sredstva iz skladov socialnega zavarovanja",14635
78,"PREJETA SREDSTVA IZ EVROPSKE UNIJE",582120840
780,"Predpristopna sredstva Evropske unije",18703055
7801,"Prejeta sredstva ISPA",18703055
