,"I. SKUPAJ PRIHODKI (70+71+72+73+74+78)",8106637503,0,7549556129,"93,13","-"
,"TEKOČI PRIHODKI (70+71)",7036863789,0,6810508939,"96,78","-"
70,"DAVČNI PRIHODKI",6487068492,0,6249176913,"96,33","-"
700,"Davki na dohodek in dobiček",1423027287,0,1353509748,"95,11","-"
7000,"Dohodnina",979886355,0,902104468,"92,06","-"
7001,"Davek od dohodkov pravnih oseb",443140932,0,448602436,"101,23","-"
7002,"Drugi davki na dohodek in dobiček",0,0,2802843,"-","-"
701,"Prispevki za socialno varnost",57258650,0,54918326,"95,91","-"
7010,"Prispevki zaposlenih",31400966,0,30469629,"97,03","-"
7011,"Prispevki delodajalcev",20850921,0,20258005,"97,16","-"
7012,"Prispevki samozaposlenih",4281784,0,2807151,"65,56","-"
7013,"Ostali prispevki za socialno varnost",724979,0,1383541,"190,84","-"
702,"Davki na plačilno listo in delovno silo",27240770,0,28076033,"103,07","-"
7021,"Posebni davek na določene prejemke",27240770,0,28076033,"103,07","-"
703,"Davki na premoženje",0,0,186004,"-","-"
7033,"Davki na promet nepremičnin in na finančno premoženje",0,0,186004,"-","-"
704,"Domači davki na blago in storitve",4887108243,0,4718973994,"96,56","-"
7040,"Davek na dodano vrednost",3058369555,0,2940892849,"96,16","-"
7041,"Drugi davki na blago in storitve",30061460,0,31102667,"103,46","-"
7042,"Trošarine (akcize)",1464387731,0,1439187328,"98,28","-"
7044,"Davki na posebne storitve",125273602,0,125812725,"100,43","-"
7046,"Letna dajatev za uporabo vozil v cestnem prometu",106821195,0,105232502,"98,51","-"
7047,"Drugi davki na uporabo blaga in storitev",41219464,0,36678288,"88,98","-"
7048,"Davki od prometa motornih vozil",60975236,0,40067636,"65,71","-"
705,"Davki na mednarodno trgovino in transakcije",89505372,0,90698549,"101,33","-"
7050,"Carine",89505372,0,90698549,"101,33","-"
706,"Drugi davki",2928169,0,2814259,"96,11","-"
7060,"Drugi davki",2928169,0,2814259,"96,11","-"
71,"NEDAVČNI PRIHODKI",549795298,0,561332026,"102,10","-"
710,"Udeležba na dobičku in dohodki od premoženja",203164204,0,187188439,"92,14","-"
7100,"Prihodki od udeležbe na dobičku in dividend ter presežkov prihodkov nad odhodki",94819479,0,88878479,"93,73","-"
7102,"Prihodki od obresti",41090823,0,45407128,"110,50","-"
7103,"Prihodki od premoženja",67253902,0,52902832,"78,66","-"
711,"Takse in pristojbine",83756897,0,82179732,"98,12","-"
7110,"Sodne takse",52575167,0,50857997,"96,73","-"
7111,"Upravne takse in pristojbine",31181731,0,31321735,"100,45","-"
712,"Globe in druge denarne kazni",77861948,0,74156277,"95,24","-"
7120,"Globe in druge denarne kazni",77861948,0,74156277,"95,24","-"
713,"Prihodki od prodaje blaga in storitev",9575224,0,9109436,"95,14","-"
7130,"Prihodki od prodaje blaga in storitev",9575224,0,9109436,"95,14","-"
714,"Drugi nedavčni prihodki",175437025,0,208698142,"118,96","-"
7141,"Drugi nedavčni prihodki",175437025,0,208698142,"118,96","-"
72,"KAPITALSKI PRIHODKI",22050000,0,6244045,"28,32","-"
720,"Prihodki od prodaje osnovnih sredstev",20726062,0,5394888,"26,03","-"
7200,"Prihodki od prodaje zgradb in prostorov",19374297,0,5122646,"26,44","-"
7201,"Prihodki od prodaje prevoznih sredstev",1104144,0,147186,"13,33","-"
7202,"Prihodki od prodaje opreme",216073,0,74814,"34,62","-"
7203,"Prihodki od prodaje drugih osnovnih sredstev",31549,0,50241,"159,25","-"
722,"Prihodki od prodaje zemljišč in neopredmetenih sredstev",1323937,0,849157,"64,14","-"
7220,"Prihodki od prodaje kmetijskih zemljišč in gozdov",11360,0,120839,"-","-"
7221,"Prihodki od prodaje stavbnih zemljišč",1312577,0,728318,"55,49","-"
73,"PREJETE DONACIJE",8944501,0,8600588,"96,16","-"
730,"Prejete donacije iz domačih virov",172822,0,259762,"150,31","-"
7300,"Prejete donacije in darila od domačih pravnih oseb",172822,0,259762,"150,31","-"
731,"Prejete donacije iz tujine",8771679,0,8340826,"95,09","-"
7310,"Prejete donacije in darila od tujih nevladnih organizacij in fundacij",1093083,0,1673949,"153,14","-"
7311,"Prejete donacije in darila od tujih vlad in vladnih institucij",7672458,0,6666877,"86,89","-"
7312,"Prejete donacije in darila od tujih pravnih oseb",6139,0,0,"0,00","-"
74,"TRANSFERNI PRIHODKI",908784,0,898895,"98,91","-"
740,"Transferni prihodki iz drugih javnofinančnih institucij",908784,0,898895,"98,91","-"
7400,"Prejeta sredstva iz državnega proračuna",889907,0,877542,"98,61","-"
7402,"Prejeta sredstva iz skladov socialnega zavarovanja",18877,0,21353,"113,12","-"
78,"PREJETA SREDSTVA IZ EVROPSKE UNIJE",1037870429,0,723303662,"69,69","-"
780,"Predpristopna in popristopna pomoč Evropske unije",5119744,0,4109187,"80,26","-"
7800,"Prejeta sredstva PHARE",226000,0,1221,"0,54","-"
7801,"Prejeta sredstva ISPA",4893744,0,4066405,"83,09","-"
7802,"Prejeta sredstva SAPARD",0,0,77,"-","-"
7803,"Popristopna pomoč",0,0,41485,"-","-"
781,"Prejeta sredstva iz proračuna EU za izvajanje skupne kmetijske in ribiške politike",259681996,0,217966456,"83,94","-"
7810,"Prejeta sredstva iz proračuna EU iz naslova tržnih ukrepov v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega jamstvenega sklada (EKJS)",9643858,0,8463408,"87,76","-"
7811,"Prejeta sredstva iz proračuna EU iz naslova neposrednih plačil v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega jamstvenega sklada (EKJS)",87942000,0,82303000,"93,59","-"
7812,"Prejeta sredstva iz proračuna EU iz naslova programa razvoja podeželja iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega sklada za razvoj podeželja (EKSRP)",156517359,0,123184428,"78,70","-"
7813,"Ostala prejeta sredstva iz proračuna EU za izvajanje skupne kmetijske politike",2033663,0,1600961,"78,72","-"
7814,"Prejeta sredstva iz proračuna EU za izvajanje skupne ribiške politike",3545116,0,2414660,"68,11","-"
782,"Prejeta sredstva iz proračuna EU iz strukturnih skladov",531274208,0,364722899,"68,65","-"
7821,"Prejeta sredstva iz proračuna EU iz Evropskega sklada za regionalni razvoj (ERDF)",371240639,0,270435633,"72,85","-"
7822,"Prejeta sredstva iz Evropskega socialnega sklada (ESF)",160033569,0,94287265,"58,92","-"
783,"Prejeta sredstva iz proračuna EU iz kohezijskega sklada",203904030,0,99363416,"48,73","-"
7830,"Prejeta sredstva iz Kohezijskega sklada (CF)",203904030,0,99363416,"48,73","-"
784,"Prejeta sredstva iz proračuna EU za izvajanje centraliziranih in drugih programov EU",17143264,0,12189182,"71,10","-"
7841,"Druga prejeta sredstva iz proračuna EU za izvajanje notranjih politik EU 2004 - 2006",5711944,0,8036143,"140,69","-"
7842,"Prejeta sredstva iz proračuna EU iz naslova Konkurenčnost za rast in zaposlovanje",4347321,0,416850,"9,59","-"
7843,"Prejeta sredstva iz proračuna EU iz naslova Državljanstvo, svoboda, varnost in pravica",7083999,0,3736190,"52,74","-"
786,"Ostala prejeta sredstva iz proračuna Evropske unije",2620401,0,3129559,"119,43","-"
7860,"Ostala prejeta sredstva iz proračuna EU",2620401,0,3129559,"119,43","-"
787,"Prejeta sredstva od drugih evropskih institucij",610000,0,995417,"163,18","-"
7870,"Prejeta sredstva od drugih evropskih institucij",610000,0,995417,"163,18","-"
788,"Prejeta vračila sredstev iz proračuna Evropske unije",17516786,0,20827546,"118,90","-"
7880,"Prejeta vračila sredstev iz proračuna Evropske unije",17516786,0,20827546,"118,90","-"
,"II. SKUPAJ ODHODKI (40+41+42+43+45)",9874155345,9897128198,9280168955,"93,98","93,77"
40,"TEKOČI ODHODKI",2598203242,2663609205,2562169568,"98,61","96,19"
400,"Plače in drugi izdatki zaposlenim",1049873280,1061720969,1046228232,"99,65","98,54"
4000,"Plače in dodatki",887107039,902739791,891758534,"100,52","98,78"
4001,"Regres za letni dopust",29968314,29342622,28935768,"96,55","98,61"
4002,"Povračila in nadomestila",101912327,94806236,93910886,"92,15","99,06"
4003,"Sredstva za delovno uspešnost",9348840,11507335,9739048,"104,17","84,63"
4004,"Sredstva za nadurno delo",9539260,9977451,9494743,"99,53","95,16"
4005,"Plače za delo nerezidentov po pogodbi",8734,8842,0,"0,00","0,00"
4009,"Drugi izdatki zaposlenim",11988766,13338692,12389253,"103,34","92,88"
401,"Prispevki delodajalcev za socialno varnost",187457579,193331611,191314957,"102,06","98,96"
4010,"Prispevek za pokojninsko in invalidsko zavarovanje",107581316,111627408,110775867,"102,97","99,24"
