"I.","SKUPAJ PRIHODKI (70+71+72+73+74)",1223263943
,"TEKOČI PRIHODKI (70+71)",1203553674
70,"DAVČNI PRIHODKI",1118780022
700,"Davki na dohodek in dobiček",294701881
7000,"Dohodnina",215545611
7001,"Davek od dobička pravnih oseb",79156270
701,"Prispevki za socialno varnost",8083569
7010,"Prispevki zaposlenih",4409201
7011,"Prispevki delodajalcev",3034802
7012,"Prispevki samozaposlenih",443310
7013,"Ostali prispevki za socialno varnost",196256
702,"Davki na plačilno listo in delovno silo",98335989
7020,"Davek na izplačane plače",93670976
7021,"Posebni davek na določene prejemke",4665013
703,"Davki na premoženje",3711865
7033,"Davki na promet nepremičnin in na finančno premoženje",3711865
704,"Domači davki na blago in storitve",685462796
7040,"Splošni prometni davki, davki na dodano vrednost",452711764
7041,"Drugi davki na blago in storitve",7580382
7042,"Trošarine (akcize)",172210355
7044,"Davki na posebne storitve",17800482
7046,"Pristojbine za motorna vozila",20152424
7047,"Drugi davki na uporabo blaga in storitev",8554605
7048,"Davki na motorna vozila",6452785
705,"Davki na mednarodno trgovino in transakcije",28483921
7050,"Carine",27451669
7051,"Druge uvozne dajatve",1032252
71,"NEDAVČNI PRIHODKI",84773652
710,"Udeležba na dobičku in dohodki od premoženja",24141346
7100,"Udeležba na dobičku javnih podjetij in javnih finančnih institucij",9500000
7101,"Prihodki od udeležbe na dobičku drugih podjetij in finančnih institucij",211000
7102,"Prihodki od obresti",5880846
7103,"Prihodki od premoženja",8549500
711,"Takse in pristojbine",25943161
7110,"Sodne takse",9050720
7111,"Upravne takse in pristojbine",16892441
712,"Denarne kazni",8336085
7120,"Denarne kazni",8336085
713,"Prihodki od prodaje blaga in storitev",7520166
7130,"Prihodki od prodaje blaga in storitev",7520166
714,"Drugi nedavčni prihodki",18832894
7141,"Drugi nedavčni prihodki",18832894
72,"KAPITALSKI PRIHODKI",3402460
720,"Prihodki od prodaje osnovnih sredstev",2902460
7200,"Prihodki od prodaje zgradb in prostorov",2623290
7201,"Prihodki od prodaje prevoznih sredstev",218415
7202,"Prihodki od prodaje opreme",8200
7203,"Prihodki od prodaje drugih osnovnih sredstev",52555
722,"Prihodki od prodaje zemljišč in nematerialnega",500000
7221,"Prihodki od prodaje stavbnih zemljišč",500000
73,"PREJETE DONACIJE",16203740
731,"Prejete donacije iz tujine",16203740
7310,"Prejete donacije iz tujine za tekočo porabo",4486999
7311,"Prejete donacije iz tujine za investicije",11716741
74,"TRANSFERNI PRIHODKI",104069
740,"Transferni prihodki iz drugih javnofinančnih institucij",104069
7400,"Prejeta sredstva iz državnega proračuna",98682
7402,"Prejeta sredstva iz skladov socialnega zavarovanja",5387
"II.","SKUPAJ ODHODKI (40+41+42+43)",1348496254
40,"TEKOČI ODHODKI",414394700
