"I.","I. SKUPAJ PRIHODKI (70+71+72+73+74+78)",1683044677
,"TEKOČI PRIHODKI (70+71)",1561337445
70,"DAVČNI PRIHODKI",1449748371
700,"Davki na dohodek in dobiček",398640847
7000,"Dohodnina",252309197
7001,"Davek od dohodkov pravnih oseb",146331650
701,"Prispevki za socialno varnost",10185149
7010,"Prispevki zaposlenih",5703683
7011,"Prispevki delodajalcev",3768505
7012,"Prispevki samozaposlenih",509257
7013,"Ostali prispevki za socialno varnost",203703
702,"Davki na plačilno listo in delovno silo",123348060
7020,"Davek na izplačane plače",117920745
7021,"Posebni davek na določene prejemke",5427315
704,"Domači davki na blago in storitve",906149878
7040,"Davek na dodano vrednost",589035354
7041,"Drugi davki na blago in storitve",10708884
7042,"Trošarine (akcize)",237550264
7044,"Davki na posebne storitve",25642128
7046,"Letna povračila za uporabo cest",22434525
7047,"Drugi davki na uporabo blaga in storitev",9054045
7048,"Davki na motorna vozila",11724678
705,"Davki na mednarodno trgovino in transakcije",8700000
7050,"Carine",8700000
706,"Drugi davki",2724437
7060,"Drugi davki",2724437
71,"NEDAVČNI PRIHODKI",111589074
710,"Udeležba na dobičku in dohodki od premoženja",49162677
7100,"Prihodki od udeležbe na dobičku in dividend ter presežkov prihodkov nad odhodki",27909998
7102,"Prihodki od obresti",3067750
7103,"Prihodki od premoženja",18184929
711,"Takse in pristojbine",18413196
7110,"Sodne takse",7708861
7111,"Upravne takse in pristojbine",10704335
712,"Denarne kazni",8226057
7120,"Denarne kazni",8226057
713,"Prihodki od prodaje blaga in storitev",3299942
7130,"Prihodki od prodaje blaga in storitev",3299942
714,"Drugi nedavčni prihodki",32487202
7141,"Drugi nedavčni prihodki",32487202
72,"KAPITALSKI PRIHODKI",3446173
720,"Prihodki od prodaje osnovnih sredstev",3446173
7200,"Prihodki od prodaje zgradb in prostorov",3446173
73,"PREJETE DONACIJE",2254256
730,"Prejete donacije iz domačih virov",11017
7300,"Prejete donacije in darila od domačih pravnih oseb",11017
731,"Prejete donacije iz tujine",2100679
7310,"Prejete donacije in darila od tujih nevladnih organizacij in fundacij",2100679
732,"Donacije za odpravo posledic naravnih nesreč",142560
7320,"Donacije za odpravo posledic naravnih nesreč",142560
74,"TRANSFERNI PRIHODKI",105148
740,"Transferni prihodki iz drugih javnofinančnih institucij",105148
7400,"Prejeta sredstva iz državnega proračuna",105148
78,"PREJETA SREDSTVA IZ EVROPSKE UNIJE",115901656
780,"Predpristopna sredstva Evropske unije",13856404
7800,"Prejeta sredstva PHARE",9770404
7801,"Prejeta sredstva ISPA",3022720
7802,"Prejeta sredstva SAPARD",1063280
781,"Prejeta sredstva iz proračuna EU za izvajanje skupne kmetijske politike",27333961
7810,"Prejeta sredstva iz proračuna EU iz naslova tržnih ukrepov v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund)",4953105
7811,"Prejeta sredstva iz proračuna EU iz naslova neposrednih plačil v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund)",6473000
7812,"Prejeta sredstva iz proračuna EU iz naslova programa razvoja podeželja iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund)",15907856
782,"Prejeta sredstva iz proračuna EU za strukturno politiko",26781635
7820,"Prejeta sredstva iz proračuna EU iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Usmerjevalni del (EAGGF - Guidance Fund)",1718051
7821,"Prejeta sredstva iz proračuna EU iz Evropskega sklada za regionalni razvoj (ERDF)",16818064
7822,"Prejeta sredstva iz Evropskega socialnega sklada (ESF)",8142070
7823,"Prejeta sredstva iz proračuna EU iz naslova Finančnega instrumenta za usmerjanje ribištva (FIFG)",103450
783,"Prejeta sredstva iz proračuna EU za kohezijsko politiko",10169822
7830,"Prejeta sredstva iz Kohezijskega sklada (CF)",10169822
784,"Prejeta sredstva iz proračuna EU za izvajanje notranje politike",15595434
7840,"Prejeta sredstva iz proračuna EU za Schengensko mejo",14780084
7841,"Druga prejeta sredstva iz proračuna EU za izvajanje notranje politike",815350
785,"Prejeta sredstva iz proračuna EU iz naslova pavšalnih povračil",22164400
7850,"Prejeta sredstva iz proračuna EU iz naslova pavšalnih povračil za krepitev denarnega toka",4749600
7851,"Prejeta sredstva iz proračuna EU iz naslova pavšalnih povračil za proračunsko izravnavo",17414800
"II.","SKUPAJ ODHODKI (40+41+42+43+45)",1774985303
40,"TEKOČI ODHODKI",490630448
400,"Plače in drugi izdatki zaposlenim",190867145
4000,"Plače in dodatki",157662023
4001,"Regres za letni dopust",8420191
4002,"Povračila in nadomestila",18881340
4003,"Sredstva za delovno uspešnost",3294438
4004,"Sredstva za nadurno delo",1345273
4005,"Plače za delo nerezidentov po pogodbi",2976
4009,"Drugi izdatki zaposlenim",1260903
401,"Prispevki delodajalcev za socialno varnost",33218060
4010,"Prispevek za pokojninsko in invalidsko zavarovanje",18581876
4011,"Prispevek za zdravstveno zavarovanje",11089561
4012,"Prispevek za zaposlovanje",146090
4013,"Prispevek za starševsko varstvo",173437
4015,"Premije kolektivnega dodatnega pokojninskega zavarovanja, na podlagi ZKDPZJU",3227095
402,"Izdatki za blago in storitve",166786944
4020,"Pisarniški in splošni material in storitve",24328339
4021,"Posebni material in storitve",36549323
4022,"Energija, voda, komunalne storitve in komunikacije",14083201
4023,"Prevozni stroški in storitve",8763437
4024,"Izdatki za službena potovanja",5681480
4025,"Tekoče vzdrževanje",24991404
4026,"Poslovne najemnine in zakupnine",12123777
4027,"Kazni in odškodnine",7155116
4028,"Davek na izplačane plače",9589915
4029,"Drugi operativni odhodki",23520952
403,"Plačila domačih obresti",59824646
4031,"Plačila obresti od kreditov - poslovnim bankam",4276665
4032,"Plačila obresti od kreditov - drugim finančnim institucijam",160924
4033,"Plačila obresti od kreditov - drugim domačim kreditodajalcem",951835
4034,"Plačila obresti od vrednostnih papirjev izdanih na domačem trgu",54435222
404,"Plačila tujih obresti",28320603
4040,"Plačila obresti od kreditov - mednarodnim finančnim institucijam",2652808
4042,"Plačila obresti od kreditov - tujim poslovnim bankam in finančnim institucijam",1383076
4044,"Plačila obresti od vrednostnih papirjev, izdanih na tujih trgih",24284719
409,"Rezerve",11613051
4090,"Splošna proračunska rezervacija",2018000
4091,"Proračunska rezerva",6540731
4092,"Druge rezerve",1493615
4093,"Sredstva za posebne namene",1560705
41,"TEKOČI TRANSFERI",1040401185
410,"Subvencije",80232473
4100,"Subvencije javnim podjetjem",15766789
4102,"Subvencije privatnim podjetjem in zasebnikom",64465684
411,"Transferi posameznikom in gospodinjstvom",218548622
4110,"Transferi nezaposlenim",23979488
4111,"Družinski prejemki in starševska nadomestila",102518653
4112,"Transferi za zagotavljanje socialne varnosti",38488788
4113,"Transferi vojnim invalidom, veteranom in žrtvam vojnega nasilja",18357480
4117,"Štipendije",22396236
4119,"Drugi transferi posameznikom",12807978
412,"Transferi neprofitnim organizacijam in ustanovam",15948185
4120,"Tekoči transferi neprofitnim organizacijam in ustanovam",15948185
413,"Drugi tekoči domači transferi",722453726
4130,"Tekoči transferi občinam",50366475
4131,"Tekoči transferi v sklade socialnega zavarovanja",263714027
4132,"Tekoči transferi v javne sklade",5687173
4133,"Tekoči transferi v javne zavode",362072228
4134,"Tekoči transferi v državni proračun",101387
4135,"Tekoča plačila drugim izvajalcem javnih služb, ki niso posredni proračunski uporabniki",13907072
4136,"Tekoči transferi v javne agencije",26605364
414,"Tekoči transferi v tujino",3218179
4140,"Tekoči transferi mednarodnim institucijam",745781
4141,"Tekoči transferi tujim vladam in vladnim institucijam",13660
4142,"Tekoči transferi neprofitnim organizacijam v tujini",465043
4143,"Drugi tekoči transferi v tujino",1993695
42,"INVESTICIJSKI ODHODKI",82088944
420,"Nakup in gradnja osnovnih sredstev",82088944
4200,"Nakup zgradb in prostorov",4289162
4201,"Nakup prevoznih sredstev",2627810
4202,"Nakup opreme",23016572
4203,"Nakup drugih osnovnih sredstev",46147
4204,"Novogradnje, rekonstrukcije in adaptacije",31606351
4205,"Investicijsko vzdrževanje in obnove",11445833
4206,"Nakup zemljišč in naravnih bogastev",1991854
4207,"Nakup nematerialnega premoženja",530797
4208,"Študije o izvedljivosti projektov, projektna dokumentacija, nadzor in investicijski inženiring",6534418
43,"INVESTICIJSKI TRANSFERI",88723304
431,"Investicijski transferi pravnim in fizičnim osebam, ki niso proračunski uporabniki",53799190
4310,"Investicijski transferi neprofitnim organizacijam in ustanovam",2333982
