7880,"Prejeta vračila sredstev iz proračuna Evropske unije",0,0,877883,"---","---"
,"II. SKUPAJ ODHODKI (40+41+42+43+45)",9652121502,9731645003,9362820683,"97,00","96,21"
40,"TEKOČI ODHODKI",2582614593,2608925756,2526596416,"97,83","96,84"
400,"Plače in drugi izdatki zaposlenim",1031595579,1040696062,1034798807,"100,31","99,43"
4000,"Plače in dodatki",879732081,888334963,884300879,"100,52","99,55"
4001,"Regres za letni dopust",30419228,28766316,28461835,"93,57","98,94"
4002,"Povračila in nadomestila",93537354,97382591,96978354,"103,68","99,58"
4003,"Sredstva za delovno uspešnost",7577476,6642530,6093412,"80,41","91,73"
4004,"Sredstva za nadurno delo",9220525,8863428,8567690,"92,92","96,66"
4005,"Plače za delo nerezidentov po pogodbi",7103,4619,0,"0,00","0,00"
4009,"Drugi izdatki zaposlenim",11101811,10701615,10396637,"93,65","97,15"
401,"Prispevki delodajalcev za socialno varnost",194468679,194306046,193117373,"99,31","99,39"
4010,"Prispevek za pokojninsko in invalidsko zavarovanje",113428479,113906416,113403499,"99,98","99,56"
4011,"Prispevek za zdravstveno zavarovanje",63018504,62348901,61918486,"98,25","99,31"
4012,"Prispevek za zaposlovanje",591957,568351,523961,"88,51","92,19"
4013,"Prispevek za starševsko varstvo",945287,922027,873290,"92,38","94,71"
4015,"Premije kolektivnega dodatnega pokojninskega zavarovanja, na podlagi ZKDPZJU",16484452,16560350,16398137,"99,48","99,02"
402,"Izdatki za blago in storitve",784828720,811544808,738515112,"94,10","91,00"
4020,"Pisarniški in splošni material in storitve",86818631,83095434,72789865,"83,84","87,60"
4021,"Posebni material in storitve",158315125,152771600,138780523,"87,66","90,84"
4022,"Energija, voda, komunalne storitve in komunikacije",70378871,68461305,66540236,"94,55","97,19"
4023,"Prevozni stroški in storitve",44581326,45067168,43742143,"98,12","97,06"
4024,"Izdatki za službena potovanja",17513482,18019481,15550321,"88,79","86,30"
4025,"Tekoče vzdrževanje",207017802,211301717,203679376,"98,39","96,39"
4026,"Poslovne najemnine in zakupnine",60059594,64559511,61414037,"102,26","95,13"
4027,"Kazni in odškodnine",18674636,22512444,21913389,"117,34","97,34"
4029,"Drugi operativni odhodki",121469253,145756148,114105221,"93,94","78,29"
403,"Plačila domačih obresti",444405411,445229360,444057007,"99,92","99,74"
4030,"Plačila obresti od kreditov &#173; Banki Slovenije",0,0,0,"---","---"
4031,"Plačila obresti od kreditov &#173; poslovnim bankam",2628538,2628538,2628538,"100,00","100,00"
4032,"Plačila obresti od kreditov &#173; drugim finančnim institucijam",100000,123141,122370,"122,37","99,37"
4033,"Plačila obresti od kreditov &#173; drugim domačim kreditodajalcem",175000,2000,1585,"0,91","79,27"
4034,"Plačila obresti od vrednostnih papirjev izdanih na domačem trgu",441501873,442475681,441304513,"99,96","99,74"
404,"Plačila tujih obresti",66579358,66572217,66572120,"99,99","100,00"
4040,"Plačila obresti od kreditov &#173; mednarodnim finančnim institucijam",2381858,2384717,2384620,"100,12","100,00"
4044,"Plačila obresti od vrednostnih papirjev, izdanih na tujih trgih",64197500,64187500,64187500,"99,98","100,00"
409,"Rezerve",60736845,50577262,49535997,"81,56","97,94"
4090,"Splošna proračunska rezervacija",17446723,1041265,0,"0,00","0,00"
4091,"Proračunska rezerva",30690122,30690122,30690122,"100,00","100,00"
4093,"Sredstva za posebne namene",12600000,18845875,18845875,"149,57","100,00"
41,"TEKOČI TRANSFERI",5637157604,5693645149,5608396870,"99,49","98,50"
410,"Subvencije",454644740,492947289,459374731,"101,04","93,19"
4100,"Subvencije javnim podjetjem",56164910,66367245,66337753,"118,11","99,96"
4102,"Subvencije privatnim podjetjem in zasebnikom",398479830,426580044,393036978,"98,63","92,14"
411,"Transferi posameznikom in gospodinjstvom",1458315374,1462327670,1449912740,"99,42","99,15"
4110,"Transferi nezaposlenim",293631257,292196381,286251466,"97,49","97,97"
4111,"Družinski prejemki in starševska nadomestila",616734208,632049527,630473425,"102,23","99,75"
4112,"Transferi za zagotavljanje socialne varnosti",183842687,175632733,175470450,"95,45","99,91"
4113,"Transferi vojnim invalidom, veteranom in žrtvam vojnega nasilja",78080755,79653794,79493092,"101,81","99,80"
4117,"Štipendije",121666684,121223511,118997438,"97,81","98,16"
4119,"Drugi transferi posameznikom",164359782,161571725,159226869,"96,88","98,55"
412,"Transferi nepridobitnim organizacijam in ustanovam",133308269,125025439,103500556,"77,64","82,78"
4120,"Tekoči transferi nepridobitnim organizacijam in ustanovam",133308269,125025439,103500556,"77,64","82,78"
413,"Drugi tekoči domači transferi",3569886882,3588245038,3570570738,"100,02","99,51"
4130,"Tekoči transferi občinam",29334285,27869042,27700422,"94,43","99,40"
4131,"Tekoči transferi v sklade socialnega zavarovanja",1539781173,1562418426,1550952274,"100,73","99,27"
4132,"Tekoči transferi v javne sklade",21003495,13653983,13407416,"63,83","98,19"
4133,"Tekoči transferi v javne zavode",1855635296,1863170370,1858709311,"100,17","99,76"
4134,"Tekoči transferi v državni proračun",961811,926005,922106,"95,87","99,58"
4135,"Tekoča plačila drugim izvajalcem javnih služb, ki niso posredni proračunski uporabniki",87126676,85901410,85414131,"98,03","99,43"
4136,"Tekoči transferi v javne agencije",36044147,34305801,33465078,"92,84","97,55"
414,"Tekoči transferi v tujino",21002340,25099713,25038105,"119,22","99,75"
4140,"Tekoči transferi mednarodnim institucijam",10112148,13657056,13617780,"134,67","99,71"
4141,"Tekoči transferi tujim vladam in vladnim institucijam",15727,15727,15727,"100,00","100,00"
4142,"Tekoči transferi neprofitnim organizacijam v tujini",1587421,2349913,2335470,"147,12","99,39"
4143,"Drugi tekoči transferi v tujino",9287044,9077017,9069128,"97,65","99,91"
42,"INVESTICIJSKI ODHODKI",394665534,405217107,322500734,"81,71","79,59"
420,"Nakup in gradnja osnovnih sredstev",394665534,405217107,322500734,"81,71","79,59"
4200,"Nakup zgradb in prostorov",5900530,8371391,6470108,"109,65","77,29"
4201,"Nakup prevoznih sredstev",8749274,7441769,5778203,"66,04","77,65"
4202,"Nakup opreme",42956767,37868945,32848288,"76,47","86,74"
4203,"Nakup drugih osnovnih sredstev",60601,65358,36457,"60,16","55,78"
4204,"Novogradnje, rekonstrukcije in adaptacije",128244606,140317417,105380813,"82,17","75,10"
4205,"Investicijsko vzdrževanje in obnove",102650160,102829516,87877230,"85,61","85,46"
4206,"Nakup zemljišč in naravnih bogastev",18404851,23007862,17067108,"92,73","74,18"
4207,"Nakup nematerialnega premoženja",31870125,29430186,27500131,"86,29","93,44"
4208,"Študije o izvedljivosti projektov, projektna dokumentacija, nadzor in investicijski inženiring",55828619,55884662,39542398,"70,83","70,76"
43,"INVESTICIJSKI TRANSFERI",644050664,618721352,500191024,"77,66","80,84"
431,"Investicijski transferi pravnim in fizičnim osebam, ki niso proračunski uporabniki",257390172,225309992,207923908,"80,78","92,28"
4310,"Investicijski transferi nepridobitnim organizacijam in ustanovam",28611245,27645637,23303157,"81,45","84,29"
4311,"Investicijski transferi javnim podjetjem in družbam, ki so v lasti države ali občin",30376621,8835288,8718936,"28,70","98,68"
4313,"Investicijski transferi privatnim podjetjem",157101540,150200704,140879644,"89,67","93,79"
4314,"Investicijski transferi posameznikom in zasebnikom",34852152,33499178,31978688,"91,76","95,46"
4315,"Investicijski transferi drugim izvajalcem javnih služb, ki niso posredni proračunski uporabniki",6448075,5129186,3043483,"47,20","59,34"
4316,"Investicijski transferi v tujino",539,0,0,"0,00","---"
432,"Investicijski transferi proračunskim uporabnikom",386660492,393411360,292267115,"75,59","74,29"
4320,"Investicijski transferi občinam",272050865,284922480,196264462,"72,14","68,88"
4321,"Investicijski transferi javnim skladom in agencijam",3395820,2212188,2175233,"64,06","98,33"
4323,"Investicijski transferi javnim zavodom",111213806,106276693,93827421,"84,37","88,29"
45,"PLAČILA SREDSTEV V PRORAČUN EVROPSKE UNIJE",393633107,405135639,405135638,"102,92","100,00"
450,"Plačila sredstev v proračun Evropske unije",393633107,405135639,405135638,"102,92","100,00"
4500,"Plačila tradicionalnih lastnih sredstev v proračun Evropske unije",71400000,74241708,74241707,"103,98","100,00"
4501,"Plačila sredstev v proračun EU iz naslova davka na dodano vrednost",54279000,54730073,54730073,"100,83","100,00"
4502,"Plačila sredstev v proračun EU iz naslova bruto nacionalnega dohodka",247657640,254989508,254989508,"102,96","100,00"
4503,"Plačila sredstev v proračun EU iz naslova popravka v korist Združenega Kraljestva",17929084,18806967,18806967,"104,90","100,00"
4504,"Plačila sredstev v proračun EU iz naslova popravkov BND vira v korist Kraljevin Nizozemske in Švedske",2367383,2367383,2367383,"100,00","100,00"
,"III. PRORAČUNSKI PRESEŽEK (PRORAČUNSKI PRIMANKLJAJ) (I.-II.) Skupaj prihodki minus skupaj odhodki",-1688343283,-9731645003,-1529483548,"90,59","15,72"
,"III/1. PRIMARNI PRESEŽEK (PRIMANKLJAJ) (I.-7102)-(II.-403-404) Skupaj prihodki brez prihodkov od obresti minus skupaj odhodki brez plačil obresti",-1200730529,-9219843426,-1050234861,"87,47","11,39"
,"IV. PREJETA VRAČILA DANIH POSOJIL IN PRODAJA KAPITALSKIH DELEŽEV (750+751+752)",25855720,0,28524770,"110,32","---"
75,"PREJETA VRAČILA DANIH POSOJIL IN PRODAJA KAPITALSKIH DELEŽEV",25855720,0,28524770,"110,32","---"
750,"Prejeta vračila danih posojil",17803755,0,6803651,"38,21","---"
7500,"Prejeta vračila danih posojil od posameznikov in zasebnikov",30000,0,9526,"31,75","---"
7501,"Prejeta vračila danih posojil &#173; od javnih skladov",11273755,0,0,"0,00","---"
7502,"Prejeta vračila danih posojil od javnih podjetij in družb, ki so v lasti države ali občin",0,0,224,"---","---"
7503,"Prejeta vračila danih posojil &#173; od finančnih institucij",0,0,198,"---","---"
7504,"Prejeta vračila danih posojil od privatnih podjetij",6500000,0,6404492,"98,53","---"
7506,"Prejeta vračila danih posojil &#173; iz tujine",0,0,17505,"---","---"
7507,"Prejeta vračila danih posojil državnemu proračunu",0,0,4396,"---","---"
7509,"Prejeta vračila plačanih poroštev",0,0,367312,"---","---"
751,"Prodaja kapitalskih deležev",1500000,0,19334631,"1288,98","---"
7511,"Sredstva, pridobljena s prodajo kapitalskih deležev v finančnih institucijah",0,0,3677,"---","---"
7512,"Sredstva, pridobljena s prodajo kapitalskih deležev v privatnih podjetjih",0,0,19330954,"---","---"
7514,"Prejeta vračila namenskega premoženja",1500000,0,0,"0,00","---"
752,"Kupnine iz naslova privatizacije",6551965,0,2386488,"36,42","---"
7520,"Sredstva kupnin iz naslova privatizacije",6551965,0,2386488,"36,42","---"
,"V. DANA POSOJILA IN POVEČANJE KAPITALSKIH DELEŽEV (440+441+442)",760150053,759752772,717483111,"94,39","94,44"
44,"DANA POSOJILA IN POVEČANJE KAPITALSKIH DELEŽEV",760150053,759752772,717483111,"94,39","94,44"
440,"Dana posojila",230201375,229433480,223686748,"97,17","97,50"
4401,"Dana posojila javnim skladom",14200000,7700000,7700000,"54,23","100,00"
4402,"Dana posojila javnim podjetjem in družbam, ki so v lasti države ali občin",72890,0,0,"0,00","---"
4404,"Dana posojila privatnim podjetjem",56970594,60285974,54553006,"95,76","90,49"
4406,"Dana posojila v tujino",140600000,140600000,140600000,"100,00","100,00"
4409,"Plačila zapadlih poroštev",18357891,20847506,20833742,"113,49","99,93"
441,"Povečanje kapitalskih deležev in finančnih naložb",501124109,498634494,479224208,"95,63","96,11"
4410,"Povečanje kapitalskih deležev v javnih podjetjih in družbam, ki so v lasti države ali občin",256600000,234779431,215499998,"83,98","91,79"
4411,"Povečanje kapitalskih deležev v finančnih institucijah",243400000,243400000,243366144,"99,99","99,99"
4412,"Povečanje kapitalskih deležev v privatnih podjetjih",0,19330954,19330954,"---","100,00"
4414,"Povečanje kapitalskih deležev v tujino",1124109,1124109,1027112,"91,37","91,37"
442,"Poraba sredstev kupnin iz naslova privatizacije",3888481,6807733,2095560,"53,89","30,78"
4420,"Dana posojila iz sredstev kupnin",500000,740299,0,"0,00","0,00"
4421,"Sredstva kupnin, razporejena v javne sklade in agencije",3388481,5421410,2095560,"61,84","38,65"
4422,"Povečanje kapitalskih deležev države iz sredstev kupnin",0,646025,0,"---","0,00"
443,"Povečanje namenskega premoženja v javnih skladih in drugih pravnih osebah javnega prava, ki imajo premoženje v svoji lasti",24936087,24877065,12476596,"50,03","50,15"
4430,"Povečanje  namenskega premoženja v javnih skladih",24936087,24877065,12476596,"50,03","50,15"
,"VI. PREJETA MINUS DANA POSOJILA IN SPREMEMBE KAPITALSKIH DELEŽEV (IV.-V.)",-734294333,-759752772,-688958341,"93,83","90,68"
,"VII. ZADOLŽEVANJE (500+501)",3160110498,0,3885900796,"122,97","---"
50,"ZADOLŽEVANJE",3160110498,0,3885900796,"122,97","---"
,"VIII. ODPLAČILA DOLGA (550+551)",990479948,996041285,960389822,"96,96","96,42"
55,"ODPLAČILA DOLGA",990479948,996041285,960389822,"96,96","96,42"
550,"Odplačila domačega dolga",527396017,532957354,497318832,"94,30","93,31"
5501,"Odplačila kreditov poslovnim bankam",47284193,47284193,47284193,"100,00","100,00"
5504,"Odplačila glavnice vrednostnih papirjev, izdanih na domačem trgu",480111824,485673161,450034640,"93,74","92,66"
551,"Odplačila dolga v tujino",463083931,463083931,463070989,"100,00","100,00"
5510,"Odplačila dolga mednarodnim finančnim institucijam",13083931,13083931,13070989,"99,90","99,90"
5514,"Odplačila glavnice vrednostnih papirjev, izdanih na tujih trgih",450000000,450000000,450000000,"100,00","100,00"
,"IX. SPREMEMBA STANJA SREDSTEV NA RAČUNU (I.+IV. +VII.-II.-V.-VIII.)",-253007067,-11487439060,707069086,"-279,47","-6,16"
,"X. NETO ZADOLŽEVANJE (VII.- VIII.)",2169630549,-996041285,2925510974,"134,84","-293,71"
,"XI. NETO FINANCIRANJE (VI.+X.- IX.)",1688343283,9731645003,1529483548,"90,59","15,72"
