,"I. SKUPAJ PRIHODKI (70+71+72+73+74+78)",8083680568,0,7779413955,"96,24","---"
,"TEKOČI PRIHODKI (70+71)",6849103170,0,6784839226,"99,06","---"
70,"DAVČNI PRIHODKI",6312916691,0,6172747505,"97,78","---"
700,"Davki na dohodek in dobiček",1147145195,0,1009945067,"88,04","---"
7000,"Dohodnina",888713682,0,740543292,"83,33","---"
7001,"Davek od dohodkov pravnih oseb",256025903,0,265209068,"103,59","---"
7002,"Drugi davki na dohodek in dobiček",2405611,0,4192707,"174,29","---"
701,"Prispevki za socialno varnost",52217674,0,51832385,"99,26","---"
7010,"Prispevki zaposlenih",26817098,0,25610695,"95,50","---"
7011,"Prispevki delodajalcev",20306239,0,21211858,"104,46","---"
7012,"Prispevki samozaposlenih",3161457,0,3123609,"98,80","---"
7013,"Ostali prispevki za socialno varnost",1932880,0,1886223,"97,59","---"
702,"Davki na plačilno listo in delovno silo",23457815,0,23410880,"99,80","---"
7021,"Posebni davek na določene prejemke",23457815,0,23410880,"99,80","---"
703,"Davki na premoženje",34159340,0,31229397,"91,42","---"
7030,"Davki na nepremičnine",0,0,12791701,"---","---"
7031,"Davki na premičnine",0,0,196386,"---","---"
7033,"Davki na promet nepremičnin in na finančno premoženje",34159340,0,18241310,"53,40","---"
704,"Domači davki na blago in storitve",4956642849,0,4978599848,"100,44","---"
7040,"Davek na dodano vrednost",2956552455,0,3029055394,"102,45","---"
7041,"Drugi davki na blago in storitve",108975630,0,107984806,"99,09","---"
7042,"Trošarine (akcize)",1542691044,0,1490697936,"96,63","---"
7044,"Davki na posebne storitve",144134360,0,144913597,"100,54","---"
7046,"Letna dajatev za uporabo vozil v cestnem prometu",135012402,0,133703657,"99,03","---"
7047,"Drugi davki na uporabo blaga in storitev",43180347,0,42719942,"98,93","---"
7048,"Davki od prometa motornih vozil",26096611,0,29524516,"113,14","---"
705,"Davki na mednarodno trgovino in transakcije",79293818,0,77467708,"97,70","---"
7050,"Carine",79293818,0,77467708,"97,70","---"
706,"Drugi davki",20000000,0,262219,"1,31","---"
7060,"Drugi davki",20000000,0,262219,"1,31","---"
71,"NEDAVČNI PRIHODKI",536186478,0,612091721,"114,16","---"
710,"Udeležba na dobičku in dohodki od premoženja",260305795,0,362631928,"139,31","---"
7100,"Prihodki od udeležbe na dobičku in dividend ter presežkov prihodkov nad odhodki",119084581,0,192350929,"161,52","---"
7102,"Prihodki od obresti",14004280,0,30060964,"214,66","---"
7103,"Prihodki od premoženja",127216934,0,140220036,"110,22","---"
711,"Takse in pristojbine",79360010,0,72159123,"90,93","---"
7110,"Sodne takse",43702323,0,39636417,"90,70","---"
7111,"Upravne takse in pristojbine",35657687,0,32522706,"91,21","---"
712,"Globe in druge denarne kazni",65738701,0,69207620,"105,28","---"
7120,"Globe in druge denarne kazni",65738701,0,69207620,"105,28","---"
713,"Prihodki od prodaje blaga in storitev",9653397,0,8923945,"92,44","---"
7130,"Prihodki od prodaje blaga in storitev",9653397,0,8923945,"92,44","---"
714,"Drugi nedavčni prihodki",121128576,0,99169105,"81,87","---"
7141,"Drugi nedavčni prihodki",121128576,0,99169105,"81,87","---"
72,"KAPITALSKI PRIHODKI",18847643,0,29768482,"157,94","---"
720,"Prihodki od prodaje osnovnih sredstev",2351750,0,8667598,"368,56","---"
7200,"Prihodki od prodaje zgradb in prostorov",1766169,0,3977401,"225,20","---"
7201,"Prihodki od prodaje prevoznih sredstev",432818,0,133217,"30,78","---"
7202,"Prihodki od prodaje opreme",112350,0,4544898,"4045,30","---"
7203,"Prihodki od prodaje drugih osnovnih sredstev",40412,0,12082,"29,90","---"
721,"Prihodki od prodaje zalog",823,0,2585,"314,03","---"
7211,"Prihodki od prodaje drugih zalog",823,0,2585,"314,03","---"
722,"Prihodki od prodaje zemljišč in neopredmetenih sredstev",16495070,0,21098300,"127,91","---"
7220,"Prihodki od prodaje kmetijskih zemljišč in gozdov",849650,0,1891377,"222,61","---"
7221,"Prihodki od prodaje stavbnih zemljišč",402702,0,1468228,"364,59","---"
7222,"Prihodki od prodaje premoženjskih pravic in drugih neopredmetenih sredstev",15242718,0,17738695,"116,37","---"
73,"PREJETE DONACIJE",28738400,0,29445068,"102,46","---"
730,"Prejete donacije iz domačih virov",22264255,0,26191735,"117,64","---"
7300,"Prejete donacije in darila od domačih pravnih oseb",22150503,0,22132638,"99,92","---"
7301,"Prejete donacije in darila od domačih fizičnih oseb",113752,0,4059097,"3568,36","---"
731,"Prejete donacije iz tujine",6474145,0,3253333,"50,25","---"
7310,"Prejete donacije in darila od tujih nevladnih organizacij in fundacij",2215832,0,2635625,"118,95","---"
7311,"Prejete donacije in darila od tujih vlad in vladnih institucij",4258313,0,617708,"14,51","---"
74,"TRANSFERNI PRIHODKI",1183992,0,1569102,"132,53","---"
740,"Transferni prihodki iz drugih javnofinančnih institucij",1183992,0,1569102,"132,53","---"
7400,"Prejeta sredstva iz državnega proračuna",1156748,0,1542841,"133,38","---"
7402,"Prejeta sredstva iz skladov socialnega zavarovanja",27244,0,26260,"96,39","---"
78,"PREJETA SREDSTVA IZ EVROPSKE UNIJE",1185807363,0,933792077,"78,75","---"
780,"Predpristopna in popristopna pomoč Evropske unije",5410089,0,2492600,"46,07","---"
7801,"Prejeta sredstva ISPA",5410089,0,2492600,"46,07","---"
781,"Prejeta sredstva iz proračuna EU za izvajanje skupne kmetijske in ribiške politike",299014028,0,271733234,"90,88","---"
7810,"Prejeta sredstva iz proračuna EU iz naslova tržnih ukrepov v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega jamstvenega sklada (EKJS)",7730000,0,7521422,"97,30","---"
7811,"Prejeta sredstva iz proračuna EU iz naslova neposrednih plačil v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega jamstvenega sklada (EKJS)",129500000,0,129433195,"99,95","---"
7812,"Prejeta sredstva iz proračuna EU iz naslova programa razvoja podeželja iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega sklada za razvoj podeželja (EKSRP)",153570278,0,128508591,"83,68","---"
7813,"Ostala prejeta sredstva iz proračuna EU za izvajanje skupne kmetijske politike",2360750,0,2441685,"103,43","---"
7814,"Prejeta sredstva iz proračuna EU za izvajanje skupne ribiške politike",5853000,0,3828341,"65,41","---"
782,"Prejeta sredstva iz proračuna EU iz strukturnih skladov",624000000,0,433051200,"69,40","---"
7821,"Prejeta sredstva iz proračuna EU iz Evropskega sklada za regionalni razvoj (ERDF)",450000000,0,277526219,"61,67","---"
7822,"Prejeta sredstva iz Evropskega socialnega sklada (ESF)",174000000,0,155524982,"89,38","---"
783,"Prejeta sredstva iz proračuna EU iz kohezijskega sklada",230500000,0,193310386,"83,87","---"
7830,"Prejeta sredstva iz Kohezijskega sklada (CF)",230500000,0,193310386,"83,87","---"
784,"Prejeta sredstva iz proračuna EU za izvajanje centraliziranih in drugih programov EU",21707571,0,11273870,"51,94","---"
7840,"Prejeta sredstva iz proračuna EU za Schengensko mejo",3447571,0,3447572,"100,00","---"
7841,"Druga prejeta sredstva iz proračuna EU za izvajanje notranjih politik EU 2004 - 2006",0,0,3566956,"---","---"
7842,"Prejeta sredstva iz proračuna EU iz naslova Konkurenčnost za rast in zaposlovanje",10000000,0,10185,"0,10","---"
7843,"Prejeta sredstva iz proračuna EU iz naslova Državljanstvo, svoboda, varnost in pravica",8260000,0,4249157,"51,44","---"
786,"Ostala prejeta sredstva iz proračuna Evropske unije",3350000,0,15855499,"473,30","---"
7860,"Ostala prejeta sredstva iz proračuna EU",3350000,0,15855499,"473,30","---"
787,"Prejeta sredstva od drugih evropskih institucij",1825675,0,5589791,"306,18","---"
7870,"Prejeta sredstva od drugih evropskih institucij",1825675,0,5589791,"306,18","---"
788,"Prejeta vračila sredstev iz proračuna Evropske unije",0,0,485496,"---","---"
7880,"Prejeta vračila sredstev iz proračuna Evropske unije",0,0,485496,"---","---"
,"II. SKUPAJ ODHODKI (40+41+42+43+45)",9631070611,9771233930,9314512628,"96,71","95,33"
40,"TEKOČI ODHODKI",2691991084,2738480693,2665402325,"99,01","97,33"
400,"Plače in drugi izdatki zaposlenim",926264023,921941999,915100357,"98,79","99,26"
4000,"Plače in dodatki",812002033,805190155,800042383,"98,53","99,36"
4001,"Regres za letni dopust",25912184,28680216,28508569,"110,02","99,40"
4002,"Povračila in nadomestila",71587757,70324175,69779954,"97,47","99,23"
4003,"Sredstva za delovno uspešnost",4277212,5922247,5389490,"126,00","91,00"
4004,"Sredstva za nadurno delo",5210666,4957508,4699478,"90,19","94,80"
4005,"Plače za delo nerezidentov po pogodbi",5423,4321,0,"0,00","0,00"
4009,"Drugi izdatki zaposlenim",7268747,6863377,6680483,"91,91","97,34"
401,"Prispevki delodajalcev za socialno varnost",170796988,169605727,167690421,"98,18","98,87"
4010,"Prispevek za pokojninsko in invalidsko zavarovanje",101538080,101478962,100648171,"99,12","99,18"
4011,"Prispevek za zdravstveno zavarovanje",56947212,56844979,56386115,"99,01","99,19"
4012,"Prispevek za zaposlovanje",526290,521328,482198,"91,62","92,49"
4013,"Prispevek za starševsko varstvo",928597,836458,795431,"85,66","95,10"
4015,"Premije kolektivnega dodatnega pokojninskega zavarovanja, na podlagi ZKDPZJU",10856808,9924000,9378506,"86,38","94,50"
402,"Izdatki za blago in storitve",649086110,707288713,646156585,"99,55","91,36"
4020,"Pisarniški in splošni material in storitve",67405446,62346596,53719428,"79,70","86,16"
4021,"Posebni material in storitve",114878474,107483767,96408644,"83,92","89,70"
4022,"Energija, voda, komunalne storitve in komunikacije",62569039,64581017,63032657,"100,74","97,60"
4023,"Prevozni stroški in storitve",38207269,39275432,36652287,"95,93","93,32"
4024,"Izdatki za službena potovanja",12693928,12181245,9084449,"71,57","74,58"
4025,"Tekoče vzdrževanje",159705555,195746774,179519459,"112,41","91,71"
4026,"Poslovne najemnine in zakupnine",58517353,62105702,60109681,"102,72","96,79"
4027,"Kazni in odškodnine",11445129,19305670,18483568,"161,50","95,74"
4029,"Drugi operativni odhodki",123663916,144262511,129146412,"104,43","89,52"
403,"Plačila domačih obresti",591139246,591761896,591714077,"100,10","99,99"
4031,"Plačila obresti od kreditov - poslovnim bankam",20080844,20080844,20076942,"99,98","99,98"
4032,"Plačila obresti od kreditov - drugim finančnim institucijam",57149,31249,21444,"37,52","68,63"
4033,"Plačila obresti od kreditov - drugim domačim kreditodajalcem",1010308,1010308,997808,"98,76","98,76"
4034,"Plačila obresti od vrednostnih papirjev izdanih na domačem trgu",569990945,570639495,570617883,"100,11","100,00"
404,"Plačila tujih obresti",229329098,235269098,235264105,"102,59","100,00"
4040,"Plačila obresti od kreditov - mednarodnim finančnim institucijam",1490766,1490766,1485773,"99,67","99,67"
4044,"Plačila obresti od vrednostnih papirjev, izdanih na tujih trgih",227838332,233778332,233778332,"102,61","100,00"
409,"Rezerve",125375619,112613261,109476781,"87,32","97,21"
4090,"Splošna proračunska rezervacija",34043170,3136479,0,"0,00","0,00"
4091,"Proračunska rezerva",32747594,32747594,32747594,"100,00","100,00"
4093,"Sredstva za posebne namene",58584855,76729187,76729187,"130,97","100,00"
41,"TEKOČI TRANSFERI",5355953256,5432053681,5346960557,"99,83","98,43"
410,"Subvencije",492987561,497578288,472228719,"95,79","94,91"
