"127","NACIONALNA AGENCIJA RS ZA KAKOVOST V VISOKEM ŠOLSTVU","2126393 2113933 1301117 61,19 61,55",""
"1217","Nacionalna agencija RS za kakovost v visokem šolstvu","2126393 2113933 1301117 61,19 61,55",""
"19","IZOBRAŽEVANJE IN ŠPORT","2126393 2113933 1301117 61,19 61,55",""
"1905","Višje in visokošolsko izobraževanje","2126393 2113933 1301117 61,19 61,55",""
"190503","Spodbujanje kakovosti v visokem šolstvu","2126393 2113933 1301117 61,19 61,55",""
"131","USTAVNO SODIŠČE","3871040 3728782 3699968 95,58 99,23",""
"1311","Ustavno sodišče","3871040 3728782 3699968 95,58 99,23",""
"01","POLITIČNI SISTEM","3871040 3728782 3699968 95,58 99,23",""
"0102","Varstvo ustavnosti, nadzor pravne države in človekovih pravic","3871040 3728782 3699968 95,58 99,23",""
"010202","Dejavnost ustavnega sodišča","3871040 3728782 3699968 95,58 99,23",""
"132","RAČUNSKO SODIŠČE","5436253 5433772 5202039 95,69 95,74",""
"1312","Računsko sodišče","5436253 5433772 5202039 95,69 95,74",""
"02","EKONOMSKA IN JAVNOFINANČNA POLITIKA","5436253 5433772 5202039 95,69 95,74",""
"0203","Fiskalni nadzor","5436253 5433772 5202039 95,69 95,74",""
"020301","Dejavnost računskega sodišča","5436253 5433772 5202039 95,69 95,74",""
"134","DRŽAVNA REVIZIJSKA KOMISIJA","1125635 1096771 1081231 96,06 98,58",""
"1314","Državna revizijska komisija","1125635 1096771 1081231 96,06 98,58",""
"02","EKONOMSKA IN JAVNOFINANČNA POLITIKA","1125635 1096771 1081231 96,06 98,58",""
"0203","Fiskalni nadzor","1125635 1096771 1081231 96,06 98,58",""
"020302","Pravno varstvo in nadzor v postopkih oddaje javnih naročil","1125635 1096771 1081231 96,06 98,58",""
"","","2013 2013 2013",""
"135","KOMISIJA ZA PREPREČEVANJE KORUPCIJE","1799558 1716719 1648411 91,60 96,02",""
"1315","Komisija za preprečevanje korupcije","1799558 1716719 1648411 91,60 96,02",""
"01","POLITIČNI SISTEM","1799558 1716719 1648411 91,60 96,02",""
"0102","Varstvo ustavnosti, nadzor pravne države in človekovih pravic","1799558 1716719 1648411 91,60 96,02",""
"010204","Odprava in preprečevanje koruptivnih dejanj","1799558 1716719 1648411 91,60 96,02",""
"39","SLOVENSKA AKADEMIJA ZNANOSTI IN UMETNOSTI","3533313 3486116 3456541 97,83 99,15",""
"3911","Slovenska akademija znanosti in umetnosti","3533313 3486116 3456541 97,83 99,15",""
"05","ZNANOST IN INFORMACIJSKA DRUŽBA","3533313 3486116 3456541 97,83 99,15",""
"0502","Znanstveno raziskovalna dejavnost","455435 455435 455435 100,00 100,00",""
"050203","Znanstveno raziskovalna dejavnost Slovenske akademije znanosti in umetnosti","455435 455435 455435 100,00 100,00",""
"0503","Človeški viri v podporo znanosti","3077878 3030681 3001106 97,51 99,02",""
"050301","Podporna dejavnost Slovenske akademije znanosti in umetnosti","1419206 1385405 1355831 95,53 97,87",""
"050304","Članske nagrade akademikom","1658672 1645276 1645276 99,19 100,00",""
"2","VLADNI PRORAČUNSKI UPORABNIKI","9396225939 9537711180 9084060774 96,68 95,24",""
"14","KABINET PREDSEDNIKA VLADE","1432605 1119725 1070229 74,71 95,58",""
"1411","Kabinet predsednika vlade","1432605 1119725 1070229 74,71 95,58",""
"01","POLITIČNI SISTEM","1432605 1119725 1070229 74,71 95,58",""
"0103","Podpora delovanju vlade","1432605 1119725 1070229 74,71 95,58",""
"010301","Delovanje predsednika vlade","1432605 1119725 1070229 74,71 95,58",""
"15","VLADNE SLUŽBE","20665936 19235352 18247961 88,30 94,87",""
"1511","Generalni sekretariat vlade","13240778 12412408 11585608 87,50 93,34",""
"01","POLITIČNI SISTEM","13240778 12412408 11585608 87,50 93,34",""
"0101","Politični sistem","2850923 2846314 2846314 99,84 100,00",""
"010106","Sofinanciranje strank","2850923 2846314 2846314 99,84 100,00",""
"0103","Podpora delovanju vlade","10389855 9566094 8739294 84,11 91,36",""
"010302","Delovanje vlade","5941061 5793922 4967123 83,61 85,73",""
"010303","Delo strokovnih svetov vlade","44410 4750 4750 10,70 100,00",""
"010304","Izvedba protokolarnih dogodkov","4404384 3767421 3767421 85,54 100,00",""
"1512","Protokol v vladi Republike Slovenije","1347203 1191986 1166885 86,62 97,89",""
"01","POLITIČNI SISTEM","1347203 1191986 1166885 86,62 97,89",""
"0103","Podpora delovanju vlade","1347203 1191986 1166885 86,62 97,89",""
"010304","Izvedba protokolarnih dogodkov","1347203 1191986 1166885 86,62 97,89",""
"1518","Urad vlade za komuniciranje","5535651 5117472 4984366 90,04 97,40",""
"01","POLITIČNI SISTEM","5535651 5117472 4984366 90,04 97,40",""
"0103","Podpora delovanju vlade","5535651 5117472 4984366 90,04 97,40",""
"010305","Komuniciranje z domačimi in tujimi javnostmi","5535651 5117472 4984366 90,04 97,40",""
"1535","Urad za varovanje tajnih podatkov","542303 513485 511102 94,25 99,54",""
"08","NOTRANJE ZADEVE IN VARNOST","542303 513485 511102 94,25 99,54",""
"0803","Obveščevalno-varnostna dejavnost","542303 513485 511102 94,25 99,54",""
"080302","Varovanje tajnih podatkov","542303 513485 511102 94,25 99,54",""
"152","SLOVENSKA OBVEŠČEVALNO-VARNOSTNA AGENCIJA","13239581 13130636 12584632 95,05 95,84",""
"1524","Slovenska obveščevalno - varnostna agencija","13239581 13130636 12584632 95,05 95,84",""
"08","NOTRANJE ZADEVE IN VARNOST","13239581 13130636 12584632 95,05 95,84",""
"0803","Obveščevalno-varnostna dejavnost","13239581 13130636 12584632 95,05 95,84",""
"080301","Obveščevalno varnostna dejavnost","13239581 13130636 12584632 95,05 95,84",""
"154","URAD VLADE RS ZA SLOVENCE V ZAMEJSTVU IN PO SVETU","10025793 9558735 9554010 95,29 99,95",""
"1537","Urad Vlade RS za Slovence v zamejstvu in po svetu","10025793 9558735 9554010 95,29 99,95",""
"18","KULTURA IN CIVILNA DRUŽBA","10025793 9558735 9554010 95,29 99,95",""
"1804","Podpora nevladnim organizacijam in civilni družbi","10025793 9558735 9554010 95,29 99,95",""
"180401","Podpora Slovencem v zamejstvu in po svetu","10025793 9558735 9554010 95,29 99,95",""
"1540","URAD VLADE RS ZA NARODNOSTI","4848184 4827584 4821030 99,44 99,86",""
"1540","Urad Vlade RS za narodnosti","4848184 4827584 4821030 99,44 99,86",""
"18","KULTURA IN CIVILNA DRUŽBA","4848184 4827584 4821030 99,44 99,86",""
"1804","Podpora nevladnim organizacijam in civilni družbi","4848184 4827584 4821030 99,44 99,86",""
"180402","Podpora manjšinam","4848184 4827584 4821030 99,44 99,86",""
"","","2013 2013 2013",""
"155","SLUŽBA VLADE ZA ZAKONODAJO","2075000 1998370 1957813 94,35 97,97",""
"1517","Služba vlade za zakonodajo","2075000 1998370 1957813 94,35 97,97",""
"01","POLITIČNI SISTEM","2075000 1998370 1957813 94,35 97,97",""
"0102","Varstvo ustavnosti, nadzor pravne države in človekovih pravic","2075000 1998370 1957813 94,35 97,97",""
"010201","Priprava in nadzor zakonov in drugih pravnih aktov","2075000 1998370 1957813 94,35 97,97",""
"156","STATISTIČNI URAD REPUBLIKE SLOVENIJE","12228700 12752146 12046736 98,51 94,47",""
"1522","Statistični urad Republike Slovenije","12228700 12752146 12046736 98,51 94,47",""
"02","EKONOMSKA IN JAVNOFINANČNA POLITIKA","12228700 12752146 12046736 98,51 94,47",""
"0202","Podlage ekonomske in razvojne politike ter priprava makroekonomskih analiz in napovedi","12228700 12752146 12046736 98,51 94,47",""
"020201","Statistična raziskovanja","12228700 12752146 12046736 98,51 94,47",""
"159","URAD RS ZA MAKROEKONOMSKE ANALIZE IN RAZVOJ","2253349 2184689 2163612 96,02 99,04",""
"1532","Urad RS za makroekonomske analize in razvoj","2253349 2184689 2163612 96,02 99,04",""
"02","EKONOMSKA IN JAVNOFINANČNA POLITIKA","2253349 2184689 2163612 96,02 99,04",""
"0202","Podlage ekonomske in razvojne politike ter priprava makroekonomskih analiz in napovedi","2253349 2184689 2163612 96,02 99,04",""
"020202","Priprava analiz in napovedi","2253349 2184689 2163612 96,02 99,04",""
"16","MINISTRSTVO ZA FINANCE","3019560953 3108807593 3072551430 101,75 98,83",""
"1611","Ministrstvo za finance","2859778225 2951650759 2917264728 102,01 98,84",""
"02","EKONOMSKA IN JAVNOFINANČNA POLITIKA","28765932 26033769 24853691 86,40 95,47",""
"0201","Urejanje javnofinančne politike","24908257 22176094 20996016 84,29 94,68",""
"020101","Izvajanje in urejanje javnofinančne politike","24908257 22176094 20996016 84,29 94,68",""
"0203","Fiskalni nadzor","3857675 3857675 3857675 100,00 100,00",""
"020303","Javnopravne evidence in nadzor revidiranja","3857675 3857675 3857675 100,00 100,00",""
"03","ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE","27736600 27197350 27171269 97,96 99,90",""
"0303","Mednarodno razvojno sodelovanje in humanitarna pomoč","27736600 27197350 27171269 97,96 99,90",""
"030302","Članstvo v mednarodnih institucijah","22600 22600 20617 91,22 91,22",""
"030303","Razvojno sodelovanje in mednarodna pomoč","26714000 25864750 25840653 96,73 99,91",""
"030305","Izvajanje Sporazuma o vprašanjih nasledstva","1000000 1310000 1310000 131,00 100,00",""
"06","LOKALNA SAMOUPRAVA","36626 36626 25928 70,79 70,79",""
"0604","Koordinacija razvoja regij","36626 36626 25928 70,79 70,79",""
"060401","Regionalni razvoj","36626 36626 25928 70,79 70,79",""
"09","PRAVOSODJE","8565140 12715042 12594725 147,05 99,05",""
"0906","Poprava preteklih krivic","8565140 12715042 12594725 147,05 99,05",""
"090601","Poprava krivic in odškodnine","8565140 12715042 12594725 147,05 99,05",""
"14","PODJETNIŠTVO IN KONKURENČNOST","4771541 3209088 3080244 64,55 95,99",""
"1404","Spodbujanje tujih investicij in odprtosti gospodarstva","2390530 2374203 2356903 98,59 99,27",""
"140403","Spodbujanje izvoza","2390530 2374203 2356903 98,59 99,27",""
"1406","Podpora prestrukturiranju finančnih in nefinančnih družb","2381011 834886 723342 30,38 86,64",""
"140602","Poroštva in jamstva","349448 349448 262351 75,08 75,08",""
"140603","Upravljanje s finančnim premoženjem","2031563 485438 460990 22,69 94,96",""
"21","POKOJNINSKO VARSTVO","1471644094 1558757491 1531989777 104,10 98,28",""
"2101","Pokojnine","1471644094 1558757491 1531989777 104,10 98,28",""
"210101","Izplačevanje pravic","1471644094 1558757491 1531989777 104,10 98,28",""
"22","SERVISIRANJE JAVNEGA DOLGA","837464628 859665353 859338473 102,61 99,96",""
"2201","Servisiranje domačega dolga","591139246 591761896 591714077 100,10 99,99",""
"220102","Servisiranje obresti iz naslova domačega dolga","591139246 591761896 591714077 100,10 99,99",""
"2202","Servisiranje tujega dolga","229329098 235269098 235264105 102,59 100,00",""
"220202","Servisiranje obresti iz naslova tujega dolga","229329098 235269098 235264105 102,59 100,00",""
"2203","Stroški financiranja in upravljanja z dolgom","16996284 32634359 32360291 190,40 99,16",""
"220301","Stroški financiranja in upravljanja z dolgom","16996284 32634359 32360291 190,40 99,16",""
"23","INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI","66790764 35884073 32747594 49,03 91,26",""
"2301","Splošna proračunska rezervacija","34043170 3136479 0 0,00 0,00",""
"230101","Tekoča proračunska rezerva","34043170 3136479 0 0,00 0,00",""
"2302","Posebna proračunska rezerva in programi pomoči v primerih nesreč","32747594 32747594 32747594 100,00 100,00",""
"230201","Rezerva Republike Slovenije","32747594 32747594 32747594 100,00 100,00",""
"","","2013 2013 2013",""
"24","PLAČILA V EVROPSKO UNIJO","414002901 428151966 425463027 102,77 99,37",""
"2401","Finančna stabilnost in plačila sredstev v proračun Evropske unije","414002901 428151966 425463027 102,77 99,37",""
"240101","Plačilo prispevka v proračun EU","414002901 428151966 425463027 102,77 99,37",""
"1612","Davčna uprava RS","95916482 94628348 93999479 98,00 99,34",""
"02","EKONOMSKA IN JAVNOFINANČNA POLITIKA","91916482 90573534 89944691 97,85 99,31",""
"0204","Davčna in carinska administracija","91916482 90573534 89944691 97,85 99,31",""
"020401","Davčna administracija","91916482 90573534 89944691 97,85 99,31",""
"18","KULTURA IN CIVILNA DRUŽBA","4000000 4054814 4054788 101,37 100,00",""
"1804","Podpora nevladnim organizacijam in civilni družbi","4000000 4054814 4054788 101,37 100,00",""
"180407","Donacije za upravičence dela dohodnine","4000000 4054814 4054788 101,37 100,00",""
"1613","Carinska uprava RS","54644982 53570216 52619437 96,29 98,23",""
"02","EKONOMSKA IN JAVNOFINANČNA POLITIKA","54644982 53570216 52619437 96,29 98,23",""
"0204","Davčna in carinska administracija","54644982 53570216 52619437 96,29 98,23",""
"020402","Carinska administracija","54644982 53570216 52619437 96,29 98,23",""
"1615","Urad RS za preprečevanje pranja denarja","565735 555718 547221 96,73 98,47",""
"02","EKONOMSKA IN JAVNOFINANČNA POLITIKA","565735 555718 547221 96,73 98,47",""
"0203","Fiskalni nadzor","565735 555718 547221 96,73 98,47",""
"020305","Nadzor nad preprečevanjem pranja denarja","565735 555718 547221 96,73 98,47",""
"1618","Uprava RS za javna plačila","6075725 5844801 5837677 96,08 99,88",""
"02","EKONOMSKA IN JAVNOFINANČNA POLITIKA","6075725 5844801 5837677 96,08 99,88",""
"0201","Urejanje javnofinančne politike","6075725 5844801 5837677 96,08 99,88",""
"020102","Plačilne storitve za proračunske uporabnike","6075725 5844801 5837677 96,08 99,88",""
"1619","Urad RS za nadzor proračuna","2579804 2557752 2282888 88,49 89,25",""
"02","EKONOMSKA IN JAVNOFINANČNA POLITIKA","2555504 2533452 2279597 89,20 89,98",""
"0203","Fiskalni nadzor","2555504 2533452 2279597 89,20 89,98",""
"020306","Notranji nadzor, preverjanje porabe proračuna ter revizija","2555504 2533452 2279597 89,20 89,98",""
"06","LOKALNA SAMOUPRAVA","24300 24300 3292 13,55 13,55",""
"0604","Koordinacija razvoja regij","24300 24300 3292 13,55 13,55",""
"060401","Regionalni razvoj","24300 24300 3292 13,55 13,55",""
"17","MINISTRSTVO ZA NOTRANJE ZADEVE","367622450 370089996 353187911 96,07 95,43",""
"1711","Ministrstvo za notranje zadeve","71029155 70755836 64395569 90,66 91,01",""
"04","SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE","25406949 27143476 23911598 94,11 88,09",""
"0401","E-upravljanje in informacijska infrastruktura","24561347 26444435 23399046 95,27 88,48",""
"040101","Centralna informacijska infrastruktura in telekomunikacijska tehnologija","19256789 21350525 20436714 106,13 95,72",""
"040102","Razvoj storitev javne uprave","5304558 5093910 2962332 55,85 58,15",""
"0402","Ravnanje s stvarnim premoženjem","145982 36708 32773 22,45 89,28",""
"040201","Prostorski in drugi pogoji za delo državnih organov","145982 36708 32773 22,45 89,28",""
"0404","Druge skupne administrativne službe","699619 662333 479779 68,58 72,44",""
"040401","Urejanje in organizacija javne uprave","699619 662333 479779 68,58 72,44",""
"06","LOKALNA SAMOUPRAVA","6475686 6475686 6475685 100,00 100,00",""
"0601","Podpora lokalni samoupravi ter koordinacija državne in lokalne ravni","6475686 6475686 6475685 100,00 100,00",""
"060101","Podpora lokalni samoupravi ter koordinacija državne in lokalne ravni","6475686 6475686 6475685 100,00 100,00",""
"08","NOTRANJE ZADEVE IN VARNOST","36670684 34666071 31783332 86,67 91,68",""
"0801","Urejanje sistema in podporne dejavnosti na področju notranjih zadev","32962035 30938475 29367696 89,10 94,92",""
"080101","Urejanje sistema notranjih zadev","32313968 30375808 28927891 89,52 95,23",""
"080102","Upravne notranje zadeve","648067 562668 439805 67,86 78,16",""
"0804","Migracije in mednarodna zaščita","3708649 3727596 2415636 65,14 64,80",""
"080401","Migracije, mednarodna zaščita in integracija","3708649 3727596 2415636 65,14 64,80",""
"18","KULTURA IN CIVILNA DRUŽBA","2345836 2340603 2145878 91,48 91,68",""
"1804","Podpora nevladnim organizacijam in civilni družbi","2345836 2340603 2145878 91,48 91,68",""
"180404","Spodbujanje razvoja nevladnih organizacij ter civilnega in socialnega dialoga","2345836 2340603 2145878 91,48 91,68",""
"19","IZOBRAŽEVANJE IN ŠPORT","130000 130000 79076 60,83 60,83",""
"1907","Državne štipendije, štipendije za nadarjene ter nagrade za trajnostni razvoj","130000 130000 79076 60,83 60,83",""
"190701","Štipendije","130000 130000 79076 60,83 60,83",""
"","","2013 2013 2013",""
"1714","Policija","295277326 297998551 287481074 97,36 96,47",""
"08","NOTRANJE ZADEVE IN VARNOST","295277326 297998551 287481074 97,36 96,47",""
"0802","Policijska in kriminalistična dejavnost","295277326 297998551 287481074 97,36 96,47",""
"080201","Javni red in splošna varnosti ljudi in premoženja","217212936 220346637 217632413 100,19 98,77",""
"080202","Kriminalistična dejavnost","7822830 8336140 7926545 101,33 95,09",""
"080203","Zunanja meja in izvajanje predpisov o tujcih","70241560 69315774 61922116 88,16 89,33",""
"1715","Inšpektorat RS za notranje zadeve","728200 756620 739855 101,60 97,78",""
"08","NOTRANJE ZADEVE IN VARNOST","728200 756620 739855 101,60 97,78",""
"0801","Urejanje sistema in podporne dejavnosti na področju notranjih zadev","728200 756620 739855 101,60 97,78",""
"080103","Nadzor na področju notranjih zadev","728200 756620 739855 101,60 97,78",""
"1716","Inšpektorat za javni sektor","587769 578989 571413 97,22 98,69",""
"04","SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE","587769 578989 571413 97,22 98,69",""
"0404","Druge skupne administrativne službe","587769 578989 571413 97,22 98,69",""
"040402","Nadzor na področju javne uprave","587769 578989 571413 97,22 98,69",""
"18","MINISTRSTVO ZA ZUNANJE ZADEVE","75000000 80996361 78210837 104,28 96,56",""
"1811","Ministrstvo za zunanje zadeve","75000000 80996361 78210837 104,28 96,56",""
"03","ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE","74909369 80905730 78130755 104,30 96,57",""
"0301","Politična diplomacija in konzularne storitve","62112575 68292848 65754197 105,86 96,28",""
"030101","Izvajanje zunanje politike","20497294 18172099 18111223 88,36 99,67",""
"030102","Multilateralno sodelovanje","8068105 9663675 9614488 119,17 99,49",""
"030103","Predstavljanje Republike Slovenije v tujini","33547176 40457074 38028486 113,36 94,00",""
"0302","Gospodarska diplomacija","3017926 3157224 3059486 101,38 96,90",""
"030201","Gospodarsko sodelovanje","2728926 2927331 2846423 104,31 97,24",""
"030202","Promocija slovenskega gospodarstva za tuje trge","289000 229894 213063 73,72 92,68",""
"0303","Mednarodno razvojno sodelovanje in humanitarna pomoč","9778868 9455658 9317072 95,28 98,53",""
"030301","Medinstitucionalno sodelovanje","129670 129763 0 0,00 0,00",""
"030303","Razvojno sodelovanje in mednarodna pomoč","9649198 9325895 9317072 96,56 99,91",""
"18","KULTURA IN CIVILNA DRUŽBA","90631 90630 80082 88,36 88,36",""
"1803","Programi v kulturi in mediji","90631 90630 80082 88,36 88,36",""
"180303","Mednarodno sodelovanje na področju kulture","90631 90630 80082 88,36 88,36",""
"19","MINISTRSTVO ZA OBRAMBO","356594561 355921242 350702788 98,35 98,53",""
"1911","Ministrstvo za obrambo","41303083 43600147 40487850 98,03 92,86",""
"05","ZNANOST IN INFORMACIJSKA DRUŽBA","768357 768357 768312 99,99 99,99",""
"0504","Podpora tehnološkim razvojnim projektom","768357 768357 768312 99,99 99,99",""
"050405","Razvoj tehničnih zmogljivosti na področju obrambe","768357 768357 768312 99,99 99,99",""
"07","OBRAMBA IN ZAŠČITA","40534726 42831790 39719539 97,99 92,73",""
"0701","Upravljanje obrambnega sistema in krizno upravljanje","40534726 42831790 39719539 97,99 92,73",""
"070101","Skupne obrambne funkcije in obrambno načrtovanje","26719068 26331194 26142262 97,84 99,28",""
"070102","Mednarodno obrambno sodelovanje","7126394 6376007 6350175 89,11 99,59",""
"070103","Oprema in infrastruktura","6689264 10124589 7227101 108,04 71,38",""
"1912","Uprava RS za zaščito in reševanje","28731957 32993226 31601365 109,99 95,78",""
"07","OBRAMBA IN ZAŠČITA","28731957 32993226 31601365 109,99 95,78",""
"0703","Varstvo pred naravnimi in drugimi nesrečami","28731957 32993226 31601365 109,99 95,78",""
"070301","Delovanje sistema za zaščito, reševanje in pomoč","13357039 18149096 16814771 125,89 92,65",""
"070302","Pripravljenost sistema za zaščito, reševanje in pomoč","15374918 14844130 14786594 96,17 99,61",""
"1913","Inšpektorat RS za varstvo pred naravnimi in drugimi nesrečami","2162086 2137047 2134618 98,73 99,89",""
"07","OBRAMBA IN ZAŠČITA","2162086 2137047 2134618 98,73 99,89",""
"0703","Varstvo pred naravnimi in drugimi nesrečami","2162086 2137047 2134618 98,73 99,89",""
"070303","Inšpekcijske in prekrškovne naloge","2162086 2137047 2134618 98,73 99,89",""
"1914","Generalštab Slovenske vojske","283639681 276455733 275744808 97,22 99,74",""
"07","OBRAMBA IN ZAŠČITA","283639681 276455733 275744808 97,22 99,74",""
"0702","Vojaška obramba","283639681 276455733 275744808 97,22 99,74",""
"070201","Upravljanje, izobraževanje in oskrba kadrov slovenske vojske","222993157 220139115 219921348 98,62 99,90",""
"070202","Operativno delovanje in pripravljenost slovenske vojske","49868401 45124079 44645320 89,53 98,94",""
"070203","Infrastruktura in opremljenost slovenske vojske","7359723 6414448 6411452 87,12 99,95",""
"070204","Članstvo v mednarodnih organizacijah in sodelovanje z domačim okoljem","3418400 4778091 4766688 139,44 99,76",""
"","","2013 2013 2013",""
"1915","Inšpektorat RS za obrambo","757754 735089 734146 96,88 99,87",""
"07","OBRAMBA IN ZAŠČITA","757754 735089 734146 96,88 99,87",""
"0701","Upravljanje obrambnega sistema in krizno upravljanje","757754 735089 734146 96,88 99,87",""
"070104","Nadzor na področju obrambe","757754 735089 734146 96,88 99,87",""
"203","MINISTRSTVO ZA PRAVOSODJE","70310223 72409716 62851549 89,39 86,80",""
"2030","Ministrstvo za pravosodje","37029583 38158116 29171631 78,78 76,45",""
"04","SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE","18561082 20352188 15790108 85,07 77,58",""
"0401","E-upravljanje in informacijska infrastruktura","0 0 0 --- 0,00",""
"040101","Centralna informacijska infrastruktura in telekomunikacijska tehnologija","0 0 0 --- 0,00",""
"0402","Ravnanje s stvarnim premoženjem","18561082 20352188 15790108 85,07 77,58",""
"040201","Prostorski in drugi pogoji za delo državnih organov","10610191 11344061 9196661 86,68 81,07",""
"040202","Upravljanje stanovanj, počitniških enot in garaž","1348601 2946755 948472 70,33 32,19",""
"040203","Prostorski in drugi pogoji za delo pravosodnih organov","6602290 6061372 5644976 85,50 93,13",""
"0404","Druge skupne administrativne službe","0 0 0 --- 0,00",""
"040401","Urejanje in organizacija javne uprave","0 0 0 --- 0,00",""
"08","NOTRANJE ZADEVE IN VARNOST","2441400 2283965 1457183 59,69 63,80",""
"0802","Policijska in kriminalistična dejavnost","2441400 2283965 1457183 59,69 63,80",""
"080203","Zunanja meja in izvajanje predpisov o tujcih","2441400 2283965 1457183 59,69 63,80",""
"09","PRAVOSODJE","16021643 15517001 11921711 74,41 76,83",""
"0901","Urejanje sistema in podporne dejavnosti na področju pravosodja","16021643 15517001 11921711 74,41 76,83",""
"090101","Urejanje in razvoj področja pravosodja","7272552 6813898 3653214 50,23 53,61",""
"090102","Administracija na področju pravosodja","7614037 7374396 7163350 94,08 97,14",""
"090103","Strokovno izpopolnjevanje v pravosodju","679574 860982 643079 94,63 74,69",""
"090104","Mednarodno pravno sodelovanje","455479 467724 462067 101,45 98,79",""
"18","KULTURA IN CIVILNA DRUŽBA","0 2332 0 --- 0,00",""
"1804","Podpora nevladnim organizacijam in civilni družbi","0 2332 0 --- 0,00",""
"180404","Spodbujanje razvoja nevladnih organizacij ter civilnega in socialnega dialoga","0 2332 0 --- 0,00",""
"19","IZOBRAŽEVANJE IN ŠPORT","5458 2629 2629 48,17 100,00",""
"1907","Državne štipendije, štipendije za nadarjene ter nagrade za trajnostni razvoj","5458 2629 2629 48,17 100,00",""
"190704","Štipendije v pravosodju","5458 2629 2629 48,17 100,00",""
"2031","Uprava RS za izvrševanje kazenskih sankcij","33280640 34251600 33679918 101,20 98,33",""
"09","PRAVOSODJE","30391230 31362190 30790508 101,31 98,18",""
"0905","Izvrševanje kazenskih sankcij","30391230 31362190 30790508 101,31 98,18",""
"090501","Izvrševanje kazenskih sankcij - zapori","30391230 31362190 30790508 101,31 98,18",""
"17","ZDRAVSTVENO VARSTVO","2889410 2889410 2889410 100,00 100,00",""
"1704","Zdravstveno zavarovanje določenih kategorij prebivalstva","2889410 2889410 2889410 100,00 100,00",""
"170401","Zdravstveno varstvo zaprtih oseb","2889410 2889410 2889410 100,00 100,00",""
